City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Fips Code
Clarence CDP,New York,2740,963,Buffalo-Cheektowaga-Niagara Falls,1125637,81,32,49,39,161,157,84,N/A,N/A,N/A,6,16,47,N/A,$68632,N/A,N/A,N/A,$268000,N/A,N/A,55,62.90%,5%,27%,34%,80,21 mins,4.20%,1.00%,-7.20%,Erie County,50.90%,44.50%,1.3%,1.1%,96.8%,0.8%,N/A,Eastern Standard Time,706,3.3,45.90%,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A
Clarence Center,New York,3211,1183,Buffalo-Cheektowaga-Niagara Falls,1125637,81,32,49,39,161,154,84,57.3,38.6,8,5,12,37,N/A,$119430,0%,N/A,N/A,$316600,N/A,N/A,35,95.60%,5%,26%,35%,81,21 mins,4.20%,1.00%,-24.80%,Erie County,50.90%,44.50%,3.9%,0.0%,96.1%,0.0%,3.4%,Eastern Standard Time,706,3.3,35.50%,34,N/A,48,15.8%,14.86,8,0,14,N/A,N/A,NY-15836
Colden,New York,3310,93,Buffalo-Cheektowaga-Niagara Falls,1125637,78,30,48,45,161,157,116,N/A,N/A,8,8,21,48,28.07%,$75701,N/A,N/A,N/A,$209600,N/A,N/A,59,76.10%,9%,26%,34%,88,27 mins,4.20%,1.00%,1.60%,Erie County,50.90%,44.50%,0.5%,0.0%,96.2%,3.3%,N/A,Eastern Standard Time,706,3.3,38.10%,33,N/A,27,N/A,0.00,8,1,9,N/A,N/A,NY-16870
Collins,New York,6583,137,Buffalo-Cheektowaga-Niagara Falls,1125637,81,34,47,45,151,157,91,N/A,N/A,9,11,28,40,11.87%,$52932,N/A,N/A,N/A,$107500,N/A,N/A,67,66.20%,-4%,18%,26%,88,26 mins,4.20%,1.00%,-4.90%,Erie County,50.90%,44.50%,0.8%,14.9%,71.8%,8.4%,N/A,Eastern Standard Time,706,3.3,62.10%,1,N/A,N/A,N/A,0.00,8,1,2,N/A,N/A,NY-17200
Concord,New York,8550,122,Buffalo-Cheektowaga-Niagara Falls,1125637,78,30,48,45,174,157,107,N/A,N/A,N/A,9,23,46,23.56%,$48871,N/A,N/A,N/A,$161500,N/A,N/A,56,65.10%,5%,25%,29%,83,21 mins,4.20%,1.00%,0.80%,Erie County,50.90%,44.50%,0.3%,0.8%,95.8%,1.2%,N/A,Eastern Standard Time,706,3.3,41.90%,N/A,75,N/A,N/A,0.00,8,1,3,N/A,N/A,NY-17585
Depew,New York,15069,3011,Buffalo-Cheektowaga-Niagara Falls,1125637,81,32,49,39,162,158,85,57.3,38.6,8,11,28,41,19.85%,$62740,5.3%,N/A,N/A,$189900,1406,$135,58,68.70%,7%,31%,36%,70,20 mins,4.20%,1.00%,-1.10%,Erie County,50.90%,44.50%,0.8%,1.1%,94.1%,2.7%,2.7%,Eastern Standard Time,706,3.3,49.50%,57,N/A,56,17.1%,9.14,8,1,12,N/A,N/A,NY-20313
East Aurora,New York,6172,2481,Buffalo-Cheektowaga-Niagara Falls,1125637,79,31,48,43,160,159,116,57.3,38.6,8,6,15,44,50.32%,$76393,7%,N/A,N/A,$247400,N/A,N/A,78,64.30%,6%,29%,39%,83,22 mins,4.20%,1.00%,-1.00%,Erie County,50.90%,44.50%,0.3%,1.4%,96.2%,1.2%,2.2%,Eastern Standard Time,706,3.3,45.50%,80,N/A,69,18.1%,0.00,8,1,10,N/A,N/A,NY-21589
Eden,New York,3157,193,Buffalo-Cheektowaga-Niagara Falls,1125637,79,32,47,47,160,157,104,N/A,N/A,9,6,10,48,26.77%,$82330,3.1%,N/A,N/A,$172700,N/A,N/A,60,80.80%,4%,26%,32%,73,29 mins,4.20%,1.00%,-0.40%,Erie County,50.90%,44.50%,0.1%,0.1%,97.8%,1.8%,1.3%,Eastern Standard Time,706,3.3,45.30%,37,N/A,37,15.7%,0.00,8,1,3,N/A,N/A,NY-23404
Eggertsville,New York,14806,5370,Buffalo-Cheektowaga-Niagara Falls,1125637,81,32,49,39,162,157,84,57.3,38.6,9,10,25,37,51.54%,$70689,12.4%,N/A,N/A,$199900,1480,$135,65,70.60%,6%,26%,35%,66,16 mins,4.20%,1.00%,1.80%,Erie County,50.90%,44.50%,8.7%,14.2%,70.8%,2.9%,14.4%,Eastern Standard Time,706,3.3,48.30%,51,N/A,N/A,15.9%,0.00,8,0,10,N/A,N/A,NY-23701
Elma,New York,11735,340,Buffalo-Cheektowaga-Niagara Falls,1125637,79,31,48,43,164,157,113,N/A,N/A,8,8,20,50,42.24%,$74814,N/A,N/A,N/A,$264100,N/A,N/A,50,77.40%,6%,27%,39%,84,23 mins,4.20%,1.00%,4.50%,Erie County,50.90%,44.50%,0.2%,0.0%,99.6%,0.1%,N/A,Eastern Standard Time,706,3.3,39.60%,18,N/A,31,N/A,0.00,8,1,11,N/A,N/A,NY-24130
Elma Center,New York,3806,452,Buffalo-Cheektowaga-Niagara Falls,1125637,79,31,48,43,165,157,113,57.3,38.6,N/A,5,13,55,43.57%,$94583,0%,N/A,N/A,$299000,N/A,N/A,48,84.10%,5%,28%,34%,84,21 mins,4.20%,1.00%,3.70%,Erie County,50.90%,44.50%,0.7%,0.0%,98.8%,0.4%,2.8%,Eastern Standard Time,706,3.3,40.30%,18,N/A,31,19.7%,0.00,8,1,11,N/A,N/A,NY-24141
Evans,New York,16284,392,Buffalo-Cheektowaga-Niagara Falls,1125637,81,34,47,40,146,157,74,N/A,N/A,N/A,9,24,47,24.18%,$60474,N/A,N/A,N/A,$178900,1583,$113,60,67.80%,6%,23%,30%,83,27 mins,4.20%,1.00%,-1.40%,Erie County,50.90%,44.50%,0.4%,0.6%,94.1%,2.7%,N/A,Eastern Standard Time,706,3.3,48.80%,0,N/A,25,N/A,0.00,8,1,3,N/A,N/A,NY-24801
Farnham,New York,440,350,Buffalo-Cheektowaga-Niagara Falls,1125637,81,34,47,40,144,156,72,57.3,38.6,9,7,18,39,19.68%,$53750,12.8%,N/A,N/A,$125200,N/A,N/A,78,66.70%,6%,27%,34%,87,28 mins,4.20%,1.00%,78.10%,Erie County,50.90%,44.50%,0.2%,1.2%,91.9%,1.7%,1.3%,Eastern Standard Time,706,3.3,44.30%,14,N/A,35,16.3%,0.00,8,1,2,N/A,N/A,NY-25428
Gasport,New York,1587,495,Buffalo-Cheektowaga-Niagara Falls,1125637,82,33,49,36,142,158,65,57.8,39.1,8,8,21,35,14.29%,$61288,3.5%,N/A,N/A,$99100,N/A,N/A,78,62.30%,7%,31%,38%,86,22 mins,4.60%,1.10%,10.70%,Niagara County,38.50%,56.20%,0.0%,1.1%,95.8%,0.0%,1.4%,Eastern Standard Time,706,3.2,58.10%,26,N/A,34,18.9%,91.07,6,0,10,N/A,N/A,NY-28431
Grand Island,New York,20855,738,Buffalo-Cheektowaga-Niagara Falls,1125637,81,32,49,37,165,157,84,N/A,N/A,9,8,21,41,39.32%,$77857,N/A,N/A,N/A,$262400,1703,$154,43,75.80%,6%,27%,36%,83,21 mins,4.20%,1.00%,4.40%,Erie County,50.90%,44.50%,1.6%,1.3%,93.2%,2.8%,N/A,Eastern Standard Time,706,3.3,38.60%,53,N/A,42,N/A,0.00,8,0,8,N/A,N/A,NY-29828
Grandyle Village,New York,5099,2830,Buffalo-Cheektowaga-Niagara Falls,1125637,81,32,49,37,165,157,84,57.3,38.6,N/A,8,19,38,38.57%,$80625,5.6%,N/A,N/A,$175200,N/A,N/A,58,87.80%,6%,27%,34%,85,21 mins,4.20%,1.00%,13.70%,Erie County,50.90%,44.50%,1.1%,1.4%,92.7%,4.8%,6.1%,Eastern Standard Time,706,3.3,39.90%,23,N/A,48,17.4%,0.00,8,0,7,N/A,N/A,NY-29894
Hamburg,New York,9672,1407,Buffalo-Cheektowaga-Niagara Falls,1125637,80,32,48,42,170,157,106,N/A,N/A,9,10,32,43,34.72%,$85208,5%,N/A,N/A,$237900,1663,$143,48,69.10%,5%,25%,32%,79,22 mins,4.20%,1.00%,2.80%,Erie County,50.90%,44.50%,0.4%,1.1%,95.1%,1.9%,2.3%,Eastern Standard Time,706,3.3,48.00%,66,N/A,63,16.1%,0.00,8,1,5,N/A,N/A,NY-31643
Harris Hill,New York,5982,1391,Buffalo-Cheektowaga-Niagara Falls,1125637,81,32,49,39,161,158,84,57.3,38.6,8,7,19,43,47.15%,$84583,0%,N/A,N/A,$251900,N/A,N/A,55,82.30%,5%,27%,34%,76,19 mins,4.20%,1.00%,7.60%,Erie County,50.90%,44.50%,2.8%,0.9%,94.1%,1.7%,5.9%,Eastern Standard Time,706,3.3,43.40%,39,N/A,37,18.2%,0.00,8,1,13,N/A,N/A,NY-32391
Hartland,New York,4038,77,Buffalo-Cheektowaga-Niagara Falls,1125637,82,33,49,37,146,157,66,N/A,N/A,N/A,8,20,47,12.86%,$60123,N/A,N/A,N/A,$132000,N/A,N/A,63,83.80%,2%,35%,36%,86,27 mins,4.60%,1.10%,-1.60%,Niagara County,38.50%,56.20%,0.5%,0.1%,96.2%,1.0%,N/A,Eastern Standard Time,706,3.2,33.00%,16,N/A,33,N/A,0.00,5,0,9,N/A,N/A,NY-32490
Holland,New York,1249,94,Buffalo-Cheektowaga-Niagara Falls,1125637,78,30,48,43,160,157,116,57.3,38.6,8,9,23,45,20.00%,$35809,2.2%,N/A,N/A,$173600,N/A,N/A,55,72.90%,5%,19%,31%,90,26 mins,4.20%,1.00%,-1.40%,Erie County,50.90%,44.50%,0.0%,0.0%,97.3%,0.9%,0%,Eastern Standard Time,706,3.3,48.00%,26,N/A,N/A,17.8%,0.00,8,1,9,N/A,N/A,NY-35111
Holland CDP,New York,1016,254,Buffalo-Cheektowaga-Niagara Falls,1125637,78,30,48,43,160,158,116,N/A,N/A,N/A,6,17,48,N/A,$53125,N/A,N/A,N/A,$144600,N/A,N/A,63,70.20%,5%,28%,36%,90,21 mins,4.20%,1.00%,-1.80%,Erie County,50.90%,44.50%,0.0%,0.0%,95.8%,3.1%,N/A,Eastern Standard Time,706,3.3,48.60%,0,N/A,12,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A
Kenmore,New York,15081,10668,Buffalo-Cheektowaga-Niagara Falls,1125637,81,32,49,39,165,155,85,57.3,38.6,9,10,27,42,40.14%,$70330,2.7%,N/A,N/A,$185000,1434,$129,78,64.70%,5%,26%,34%,69,21 mins,4.20%,1.00%,-1.50%,Erie County,50.90%,44.50%,0.4%,5.4%,90.0%,2.7%,3.7%,Eastern Standard Time,706,3.3,47.30%,77,42,N/A,15.7%,6.49,8,0,8,N/A,N/A,NY-39232
Lackawanna,New York,17751,2751,Buffalo-Cheektowaga-Niagara Falls,1125637,81,32,49,39,165,158,86,57.6,39,9,24,35,37,16.25%,$39984,21.2%,N/A,N/A,$122800,N/A,N/A,67,48.00%,7%,33%,42%,78,20 mins,4.20%,1.00%,-1.20%,Erie County,50.90%,44.50%,0.7%,7.5%,77.1%,9.5%,10.7%,Eastern Standard Time,706,3.3,63.20%,42,27,49,17.2%,12.14,8,1,7,N/A,N/A,NY-40189
Lake Erie Beach,New York,3374,1031,Buffalo-Cheektowaga-Niagara Falls,1125637,81,34,47,40,145,160,72,57.3,38.6,N/A,9,23,48,23.09%,$55313,8.3%,N/A,N/A,$117600,N/A,N/A,65,65.50%,6%,26%,35%,83,29 mins,4.20%,1.00%,-0.20%,Erie County,50.90%,44.50%,0.9%,0.4%,94.1%,2.4%,2.1%,Eastern Standard Time,706,3.3,47.50%,0,N/A,N/A,18.5%,10.42,8,1,3,N/A,N/A,NY-40486
Lancaster,New York,10087,1139,Buffalo-Cheektowaga-Niagara Falls,1125637,81,32,49,39,162,157,85,N/A,N/A,8,9,20,42,33.26%,$54924,7.7%,N/A,N/A,$289900,1823,$159,43,73.80%,5%,26%,37%,75,21 mins,4.20%,1.00%,4.80%,Erie County,50.90%,44.50%,0.6%,1.2%,95.4%,2.1%,1.9%,Eastern Standard Time,706,3.3,43.40%,63,N/A,48,18.5%,0.00,8,1,12,N/A,N/A,NY-41135
Lewiston,New York,2582,431,Buffalo-Cheektowaga-Niagara Falls,1125637,81,32,49,36,147,157,73,N/A,N/A,9,7,19,46,36.56%,$55781,4.4%,N/A,N/A,$191200,N/A,N/A,58,75.10%,9%,29%,39%,80,21 mins,4.60%,1.10%,-1.50%,Niagara County,38.50%,56.20%,1.2%,1.1%,93.0%,2.9%,8.7%,Eastern Standard Time,706,3.2,51.80%,75,N/A,54,15.9%,0.00,8,0,10,N/A,N/A,NY-42147
Lockport,New York,20676,2461,Buffalo-Cheektowaga-Niagara Falls,1125637,82,33,49,38,159,155,72,57.9,39,8,22,43,38,21.64%,$40111,9.8%,N/A,N/A,$128200,N/A,N/A,78,45.40%,8%,30%,37%,70,22 mins,6.00%,1.10%,-2.90%,Niagara County,38.50%,56.20%,1.5%,6.4%,84.8%,4.2%,3.3%,Eastern Standard Time,706,3.2,56.80%,44,N/A,52,18.5%,33.25,6,0,9,N/A,N/A,NY-43093
Lockport town,New York,20222,451,Buffalo-Cheektowaga-Niagara Falls,1125637,82,33,49,38,159,157,72,N/A,N/A,N/A,10,25,43,N/A,$59332,N/A,N/A,N/A,$158500,N/A,N/A,36,73.50%,7%,32%,39%,80,24 mins,4.60%,1.10%,-0.20%,Niagara County,38.50%,56.20%,1.2%,4.0%,89.3%,3.7%,N/A,Eastern Standard Time,706,3.2,46.70%,1,N/A,26,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A
Marilla,New York,5389,196,Buffalo-Cheektowaga-Niagara Falls,1125637,79,31,48,43,160,157,109,N/A,N/A,8,7,17,49,33.10%,$79828,N/A,N/A,N/A,$233600,N/A,N/A,45,89.80%,5%,26%,33%,86,29 mins,4.20%,1.00%,0.30%,Erie County,50.90%,44.50%,0.0%,0.2%,96.8%,2.1%,N/A,Eastern Standard Time,706,3.3,33.00%,20,N/A,54,N/A,0.00,8,1,10,N/A,N/A,NY-45601
Middleport,New York,1889,2072,Buffalo-Cheektowaga-Niagara Falls,1125637,82,33,49,37,153,156,66,57.8,39.1,8,9,23,38,14.86%,$51776,12.7%,N/A,N/A,$91500,N/A,N/A,78,53.70%,0%,24%,32%,77,24 mins,4.60%,1.10%,4.60%,Niagara County,38.50%,56.20%,0.3%,0.3%,96.0%,0.7%,0.9%,Eastern Standard Time,706,3.2,50.90%,41,N/A,55,18.4%,58.69,6,0,13,N/A,N/A,NY-46998
Newfane,New York,3240,182,Buffalo-Cheektowaga-Niagara Falls,1125637,82,33,49,36,142,157,69,N/A,N/A,9,9,23,44,20.29%,$41223,12.4%,N/A,N/A,$131300,N/A,N/A,59,74.60%,7%,33%,43%,85,24 mins,4.60%,1.10%,-1.90%,Niagara County,38.50%,56.20%,0.0%,0.2%,97.5%,0.3%,3.4%,Eastern Standard Time,706,3.2,46.00%,14,N/A,26,18.3%,0.00,5,0,9,N/A,N/A,NY-50221
Newstead,New York,8722,172,Buffalo-Cheektowaga-Niagara Falls,1125637,81,32,49,39,160,157,84,N/A,N/A,8,9,22,45,29.42%,$53831,N/A,N/A,N/A,$205300,N/A,N/A,48,70.50%,9%,25%,35%,82,26 mins,4.20%,1.00%,2.40%,Erie County,50.90%,44.50%,0.7%,1.0%,96.4%,0.7%,N/A,Eastern Standard Time,706,3.3,47.10%,1,N/A,N/A,N/A,0.00,6,0,15,N/A,N/A,NY-50716
Niagara,New York,8148,859,Buffalo-Cheektowaga-Niagara Falls,1125637,81,32,49,36,159,157,78,N/A,N/A,8,15,71,44,14.89%,$45151,N/A,N/A,N/A,$132600,N/A,N/A,54,66.90%,7%,27%,37%,79,17 mins,4.60%,1.10%,-3.50%,Niagara County,38.50%,56.20%,0.0%,4.2%,89.5%,2.8%,N/A,Eastern Standard Time,706,3.2,55.50%,0,N/A,N/A,N/A,0.00,8,0,9,N/A,N/A,NY-51033
Niagara Falls,New York,47978,3477,Buffalo-Cheektowaga-Niagara Falls,1125637,81,32,49,36,159,158,78,58,39.2,9,57,71,38,18.66%,$41137,22.9%,N/A,N/A,$71800,N/A,N/A,75,45.40%,9%,35%,36%,69,18 mins,5.40%,1.10%,-3.80%,Niagara County,38.50%,56.20%,1.0%,22.4%,67.6%,3.6%,5%,Eastern Standard Time,706,3.2,60.80%,49,30,55,16.4%,43.46,8,0,10,N/A,N/A,NY-51055
North Boston,New York,2437,705,Buffalo-Cheektowaga-Niagara Falls,1125637,80,32,48,43,172,160,108,57.3,38.6,9,6,15,50,23.37%,$45682,1.5%,N/A,N/A,$179700,N/A,N/A,53,76.60%,5%,22%,29%,85,21 mins,4.20%,1.00%,14.60%,Erie County,50.90%,44.50%,0.0%,0.0%,99.6%,0.0%,2.5%,Eastern Standard Time,706,3.3,41.80%,37,N/A,29,15.2%,0.00,8,1,8,N/A,N/A,NY-51583
North Collins,New York,1183,82,Buffalo-Cheektowaga-Niagara Falls,1125637,80,32,48,47,160,157,104,N/A,N/A,9,8,21,42,22.11%,$47361,7.4%,N/A,N/A,$129300,N/A,N/A,64,76.60%,1%,28%,32%,86,26 mins,4.20%,1.00%,0.80%,Erie County,50.90%,44.50%,0.6%,0.7%,95.5%,1.3%,4%,Eastern Standard Time,706,3.3,40.00%,37,N/A,39,19.2%,0.00,8,1,3,N/A,N/A,NY-51792
North Tonawanda,New York,30338,3045,Buffalo-Cheektowaga-Niagara Falls,1125637,81,32,49,37,159,159,78,57.7,39,8,9,26,44,24.75%,$60673,5.5%,N/A,N/A,$133200,N/A,N/A,63,62.90%,6%,32%,42%,72,20 mins,4.00%,1.10%,-3.00%,Niagara County,38.50%,56.20%,0.4%,1.5%,93.5%,2.1%,2.8%,Eastern Standard Time,706,3.2,51.80%,38,N/A,51,17.2%,0.00,8,0,9,N/A,N/A,NY-53682
Olcott,New York,1155,223,Buffalo-Cheektowaga-Niagara Falls,1125637,82,33,49,35,138,156,68,57.9,39,9,8,22,45,9.85%,$61149,7.3%,N/A,N/A,$135100,N/A,N/A,67,55.70%,14%,39%,47%,86,22 mins,4.60%,1.10%,-19.80%,Niagara County,38.50%,56.20%,0.1%,0.2%,95.2%,0.0%,3.1%,Eastern Standard Time,706,3.2,57.30%,28,N/A,30,21.3%,0.00,5,0,9,N/A,N/A,NY-54540
Orchard Park,New York,3131,769,Buffalo-Cheektowaga-Niagara Falls,1125637,79,31,48,43,166,157,114,N/A,N/A,9,10,20,45,48.33%,$91588,0%,N/A,N/A,$359900,2194,$164,44,71.20%,5%,27%,34%,83,21 mins,4.20%,1.00%,3.00%,Erie County,50.90%,44.50%,1.9%,0.7%,94.2%,2.6%,2.4%,Eastern Standard Time,706,3.3,40.40%,68,N/A,N/A,20.2%,0.00,8,1,10,N/A,N/A,NY-55266
Pendleton,New York,6583,243,Buffalo-Cheektowaga-Niagara Falls,1125637,82,32,50,38,159,157,75,N/A,N/A,8,7,16,44,37.40%,$73415,N/A,N/A,N/A,$232200,N/A,N/A,45,84.10%,11%,30%,37%,81,23 mins,4.60%,1.10%,4.50%,Niagara County,38.50%,56.20%,0.3%,0.0%,98.4%,0.3%,N/A,Eastern Standard Time,706,3.2,39.40%,11,N/A,37,N/A,0.00,8,0,8,N/A,N/A,NY-57111
