City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Nederland,Texas,17284,2918,Beaumont-Port Arthur,391310,93,62,31,59,104,209,0,72.5,60.1,8,22,38,38,26.94%,$56990,5.8%,N/A,N/A,$184500,1487,$124,47,65.60%,11%,30%,27%,43,18 mins,6.40%,0.00%,-0.60%,Jefferson County,48.40%,48.90%,2.3%,2.4%,79.5%,15.4%,6.2%,Central Standard Time,16,5.9,47.20%,41,N/A,46,14.5%,14.87,53,3,0
Newton,Texas,2293,421,Beaumont-Port Arthur,391310,93,58,35,58,91,216,0,70.6,57.4,5,10,14,37,16.46%,$30954,9.5%,N/A,N/A,$240000,2105,$114,43,51.30%,8%,29%,27%,59,28 mins,6.90%,-0.10%,-11.80%,Newton County,20.90%,77.50%,0.5%,23.0%,66.0%,6.9%,4.4%,Central Standard Time,16,5.7,60.10%,24,N/A,39,14.2%,71.91,41,2,0
Nome,Texas,392,316,Beaumont-Port Arthur,391310,92,62,30,59,110,212,0,72,59.6,6,13,25,42,N/A,$61250,2.6%,N/A,N/A,$107900,N/A,N/A,39,76.50%,10%,30%,26%,57,19 mins,6.40%,0.00%,-10.30%,Jefferson County,48.40%,48.90%,0.0%,13.5%,80.9%,5.6%,3.2%,Central Standard Time,16,5.9,51.20%,7,N/A,31,16.2%,0.00,51,3,0
Orange,Texas,18950,858,Beaumont-Port Arthur,391310,92,62,30,61,108,214,0,72.1,59.8,7,33,40,37,16.90%,$41494,18.8%,N/A,N/A,$199000,1970,$101,43,47.80%,14%,26%,24%,39,19 mins,5.60%,0.00%,0.20%,Orange County,17.90%,79.70%,3.5%,29.6%,57.3%,6.9%,4.1%,Central Standard Time,16,5.9,54.20%,23,N/A,42,14.5%,104.26,49,3,1
Pine Forest,Texas,570,202,Beaumont-Port Arthur,391310,93,62,31,59,105,211,0,72.1,59.8,8,11,21,42,11.75%,$53482,5.9%,N/A,N/A,$105200,N/A,N/A,38,75.60%,12%,26%,29%,50,28 mins,5.60%,0.00%,47.70%,Orange County,17.90%,79.70%,0.0%,0.0%,87.4%,11.8%,3.4%,Central Standard Time,16,5.9,31.70%,3,N/A,26,9.0%,0.00,51,3,0
Pinehurst,Texas,2357,1380,Beaumont-Port Arthur,391310,92,62,30,61,107,209,0,72.1,59.8,6,34,42,39,20.26%,$33906,11.1%,N/A,N/A,$529900,3028,$175,44,52.60%,9%,20%,21%,32,23 mins,5.60%,0.00%,15.70%,Orange County,17.90%,79.70%,0.0%,21.7%,69.2%,6.7%,3.3%,Central Standard Time,16,5.9,64.90%,32,N/A,36,11.6%,0.00,49,3,1
Pinewood Estates,Texas,1743,132,Beaumont-Port Arthur,391310,93,62,31,60,111,214,0,71.4,58.7,N/A,9,16,40,N/A,$130128,0%,N/A,N/A,$289900,2520,$115,25,89.40%,10%,29%,35%,56,28 mins,5.00%,-0.10%,-3.90%,Hardin County,12.20%,86.10%,1.0%,1.5%,81.6%,8.4%,1.3%,Central Standard Time,16,5.9,26.90%,0,N/A,25,15.6%,0.00,52,3,0
Port Arthur,Texas,55177,717,Beaumont-Port Arthur,391310,92,62,30,59,100,211,0,72.7,60.6,8,27,55,33,11.69%,$31736,23.9%,N/A,N/A,$139900,1520,$92,47,46.10%,11%,27%,25%,48,22 mins,9.20%,0.00%,2.80%,Jefferson County,48.40%,48.90%,6.5%,38.9%,21.3%,31.4%,22.6%,Central Standard Time,16,5.9,55.20%,35,N/A,45,14.4%,25.88,54,2,0
Port Neches,Texas,12840,1488,Beaumont-Port Arthur,391310,93,62,31,59,104,209,0,72.5,60.1,8,21,26,41,26.12%,$61600,11.1%,N/A,N/A,$208000,1650,$126,44,69.50%,9%,32%,26%,41,16 mins,6.40%,0.00%,-1.00%,Jefferson County,48.40%,48.90%,4.7%,2.5%,77.2%,12.7%,5.8%,Central Standard Time,16,5.9,40.70%,48,N/A,43,14.7%,5.40,53,3,0
Rose City,Texas,512,339,Beaumont-Port Arthur,391310,93,62,31,59,105,209,0,72.1,59.8,8,23,32,34,N/A,$38021,2.9%,N/A,N/A,$122400,1854,$66,30,51.70%,11%,27%,30%,42,23 mins,5.60%,0.00%,-18.60%,Orange County,17.90%,79.70%,0.4%,0.0%,92.4%,7.2%,1.4%,Central Standard Time,16,5.9,35.20%,7,N/A,N/A,13.5%,0.00,51,3,0
Rose Hill Acres,Texas,463,1193,Beaumont-Port Arthur,391310,93,62,31,59,101,210,0,71.4,58.7,N/A,13,24,39,9.70%,$67750,0%,N/A,N/A,$189900,1843,$103,44,63.40%,10%,29%,35%,49,25 mins,5.00%,-0.10%,-19.60%,Hardin County,12.20%,86.10%,0.0%,0.0%,88.8%,11.2%,3.3%,Central Standard Time,16,5.9,43.20%,0,N/A,26,10.1%,0.00,50,3,0
Silsbee,Texas,6650,866,Beaumont-Port Arthur,391310,94,62,32,59,100,214,0,71.7,58.8,7,13,43,37,14.40%,$35313,22.8%,N/A,N/A,$200000,1739,$115,47,55.00%,10%,29%,36%,51,24 mins,5.00%,-0.10%,1.40%,Hardin County,12.20%,86.10%,0.2%,32.0%,54.5%,11.9%,1.5%,Central Standard Time,16,5.9,50.90%,55,N/A,45,17.2%,108.55,50,2,0
Sour Lake,Texas,1901,820,Beaumont-Port Arthur,391310,93,62,31,60,111,211,0,71.8,59.3,6,15,28,43,14.39%,$41450,10.2%,N/A,N/A,$256800,2140,$120,44,61.00%,10%,27%,34%,56,27 mins,5.00%,-0.10%,-1.10%,Hardin County,12.20%,86.10%,1.4%,2.8%,89.1%,5.4%,1.4%,Central Standard Time,16,5.9,43.30%,41,N/A,40,14.4%,78.88,50,2,0
South Toledo Bend,Texas,335,103,Beaumont-Port Arthur,391310,93,58,35,56,99,213,0,70.7,57.4,N/A,15,28,64,N/A,$45625,5%,N/A,N/A,$325000,1315,$247,29,25.70%,8%,28%,27%,62,37 mins,6.90%,-0.10%,-57.70%,Newton County,20.90%,77.50%,0.0%,0.0%,97.9%,0.0%,0%,Central Standard Time,16,5.7,31.10%,4,N/A,22,12.7%,0.00,37,2,0
Taylor Landing,Texas,248,236,Beaumont-Port Arthur,391310,93,62,31,59,105,212,0,72.3,59.9,N/A,9,18,51,N/A,$90938,0%,N/A,N/A,$290000,2056,$141,29,79.50%,10%,30%,25%,51,19 mins,6.40%,0.00%,-15.40%,Jefferson County,48.40%,48.90%,0.0%,0.0%,87.5%,12.5%,1.6%,Central Standard Time,16,5.9,25.40%,0,N/A,25,17.7%,0.00,53,3,0
Vidor,Texas,10862,904,Beaumont-Port Arthur,391310,93,62,31,59,105,215,0,72.1,59.6,8,19,50,34,10.24%,$42066,13.7%,N/A,N/A,$179900,1665,$108,42,58.60%,12%,26%,30%,43,24 mins,5.60%,0.00%,2.00%,Orange County,17.90%,79.70%,0.0%,0.2%,90.5%,6.8%,1.7%,Central Standard Time,16,5.9,42.20%,60,N/A,49,13.7%,104.33,52,3,0
West Orange,Texas,3419,1005,Beaumont-Port Arthur,391310,92,62,30,61,107,211,0,72.1,59.8,7,14,91,36,11.34%,$42065,7.4%,N/A,N/A,$109900,1427,$77,55,57.30%,14%,29%,32%,29,23 mins,5.60%,0.00%,-3.60%,Orange County,17.90%,79.70%,0.0%,14.0%,63.4%,21.8%,9.4%,Central Standard Time,16,5.9,52.30%,16,N/A,32,12.9%,0.00,49,3,1
Wildwood,Texas,1117,256,Beaumont-Port Arthur,391310,93,62,31,59,102,212,0,71,58,6,12,21,46,N/A,$59591,15.4%,N/A,N/A,$250000,2049,$122,42,71.70%,11%,27%,35%,57,28 mins,5.00%,-0.10%,41.20%,Hardin County,12.20%,86.10%,0.0%,0.0%,100.0%,0.0%,0%,Central Standard Time,16,5.9,19.70%,3,N/A,28,15.0%,0.00,48,2,0
