City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Fips Code
Calera,Alabama,14327,547,Birmingham-Hoover,1091921,91,54,37,56,111,206,1,67.8,52.2,6,21,45,33,30.65%,$68171,4%,$1178,1149,$152800,N/A,N/A,13,75.90%,7%,22%,13%,45,33 mins,2.10%,2.00%,27.40%,Shelby County,22.70%,72.10%,0.9%,27.9%,65.6%,3.0%,3.4%,Central Standard Time,618,5,36.60%,49,N/A,50,19.3%,19.00,32,2,8,N/A,N/A,AL-11416
Carbon Hill,Alabama,1354,271,Birmingham-Hoover,1091921,91,52,39,59,103,213,1,66.8,50.7,6,36,61,41,9.32%,$26333,14.9%,N/A,N/A,$56700,N/A,N/A,45,43.30%,7%,22%,32%,55,29 mins,3.20%,2.00%,-29.80%,Walker County,15.30%,82.30%,0.9%,9.7%,83.0%,0.0%,1.1%,Central Standard Time,618,5,58.20%,23,N/A,28,17.4%,76.06,32,2,31,N/A,N/A,AL-12016
Center Point,Alabama,15971,2675,Birmingham-Hoover,1091921,90,53,37,55,112,214,1,67.7,52,5,41,68,33,14.82%,$45221,22.9%,$754,945,$135000,1500,$90,45,50.30%,11%,27%,4%,41,27 mins,2.90%,2.00%,-1.50%,Jefferson County,51.60%,44.30%,0.1%,67.9%,24.8%,4.3%,1.8%,Central Standard Time,618,5.2,62.20%,24,N/A,19,16.8%,0.00,30,3,14,N/A,N/A,AL-13264
Centreville,Alabama,2627,284,Birmingham-Hoover,1091921,92,56,36,58,108,211,0,68.1,52.5,6,6,22,42,16.72%,$42041,7.2%,N/A,N/A,$120700,N/A,N/A,45,53.30%,8%,28%,14%,49,30 mins,3.00%,2.00%,-2.20%,Bibb County,21.20%,76.40%,0.0%,13.4%,84.3%,1.9%,2.2%,Central Standard Time,618,4.9,52.90%,32,N/A,21,13.4%,54.29,N/A,2,11,N/A,N/A,AL-13672
Chelsea,Alabama,13599,534,Birmingham-Hoover,1091921,91,54,37,56,116,207,1,67.8,52.2,6,19,36,34,44.90%,$92917,2.3%,$600,870,$236700,N/A,N/A,13,87.00%,6%,21%,13%,47,30 mins,2.10%,2.00%,32.60%,Shelby County,22.70%,72.10%,1.6%,5.0%,89.5%,2.1%,3.3%,Central Standard Time,618,5,29.70%,0,N/A,17,16.4%,5.90,N/A,3,9,N/A,N/A,AL-14104
Clay,Alabama,9936,978,Birmingham-Hoover,1091921,90,53,37,55,110,210,1,67.7,52,5,21,40,44,27.16%,$67854,6.2%,N/A,N/A,$185000,1681,$110,25,83.40%,7%,24%,11%,51,28 mins,2.90%,2.00%,1.70%,Jefferson County,51.60%,44.30%,1.6%,20.9%,75.4%,0.4%,1.4%,Central Standard Time,618,5.2,40.30%,30,N/A,10,17.7%,9.32,N/A,3,9,N/A,N/A,AL-15256
Cleveland,Alabama,1340,156,Birmingham-Hoover,1091921,90,53,37,56,101,207,1,66.9,50.7,6,7,18,47,9.47%,$44798,11.2%,N/A,N/A,$137200,N/A,N/A,35,72.90%,9%,28%,13%,59,32 mins,2.60%,1.90%,-26.60%,Blount County,8.40%,89.30%,0.2%,0.3%,73.5%,25.8%,16.8%,Central Standard Time,618,5,29.90%,14,N/A,28,14.8%,45.18,N/A,3,4,N/A,N/A,AL-15472
Columbiana,Alabama,4602,250,Birmingham-Hoover,1091921,91,54,37,56,113,209,1,67.8,52.2,6,45,34,40,19.01%,$45759,13.6%,$600,870,$167600,N/A,N/A,38,55.00%,9%,26%,16%,48,19 mins,2.10%,2.00%,8.10%,Shelby County,22.70%,72.10%,0.0%,25.9%,69.7%,1.7%,1.6%,Central Standard Time,618,5,57.90%,51,N/A,44,19.3%,45.78,N/A,2,10,N/A,N/A,AL-16768
Cordova,Alabama,1655,345,Birmingham-Hoover,1091921,91,53,38,58,105,212,1,66.8,50.7,6,23,26,43,10.47%,$30919,30.2%,N/A,N/A,$56700,N/A,N/A,52,61.90%,9%,19%,35%,50,29 mins,3.20%,2.00%,-0.10%,Walker County,15.30%,82.30%,0.0%,12.6%,86.8%,0.0%,0%,Central Standard Time,618,5,50.50%,100,N/A,N/A,14.8%,133.08,N/A,3,32,N/A,N/A,AL-17368
County Line,Alabama,341,353,Birmingham-Hoover,1091921,90,53,37,56,107,210,1,66.9,50.7,N/A,23,39,45,11.11%,$49079,28.4%,N/A,N/A,$154200,N/A,N/A,22,65.30%,8%,28%,13%,55,35 mins,2.60%,1.90%,8.60%,Blount County,8.40%,89.30%,0.3%,0.0%,99.7%,0.0%,1.5%,Central Standard Time,618,5,21.50%,0,N/A,20,15.2%,N/A,N/A,3,N/A,N/A,N/A,N/A
Dora,Alabama,2429,295,Birmingham-Hoover,1091921,90,53,37,57,111,207,1,66.8,50.7,6,39,77,41,14.70%,$50195,24%,N/A,N/A,$61700,N/A,N/A,38,62.30%,12%,29%,35%,48,28 mins,3.20%,2.00%,11.70%,Walker County,15.30%,82.30%,0.4%,17.9%,80.0%,0.0%,2.7%,Central Standard Time,618,5,46.20%,10,N/A,19,14.9%,89.15,33,3,33,N/A,N/A,AL-21136
Dunnavant,Alabama,1150,50,Birmingham-Hoover,1091921,90,53,37,55,104,210,1,67.8,52.2,N/A,25,43,45,18.95%,$55461,10%,$587,810,$142700,N/A,N/A,32,81.10%,7%,24%,15%,50,28 mins,2.10%,2.00%,31.20%,Shelby County,22.70%,72.10%,2.4%,0.0%,93.7%,0.0%,2.5%,Central Standard Time,618,5,42.90%,0,N/A,6,20.3%,0.00,29,3,7,N/A,N/A,AL-21890
Edgewater,Alabama,832,670,Birmingham-Hoover,1091921,91,54,37,57,116,210,1,67.7,52,N/A,36,53,35,20.14%,$122984,29.5%,N/A,N/A,$50800,N/A,N/A,29,33.90%,8%,25%,11%,41,23 mins,2.90%,2.00%,52.50%,Jefferson County,51.60%,44.30%,0.0%,59.9%,40.1%,0.0%,0%,Central Standard Time,618,5.2,45.90%,0,N/A,N/A,29.7%,0.00,30,3,37,N/A,N/A,AL-23032
Eldridge,Alabama,125,216,Birmingham-Hoover,1091921,90,52,38,59,104,208,1,66.8,50.7,6,25,43,27,12.94%,$54375,22.2%,N/A,N/A,$45300,N/A,N/A,57,62.30%,9%,24%,34%,55,29 mins,3.20%,2.00%,43.80%,Walker County,15.30%,82.30%,0.0%,6.0%,90.7%,1.3%,0%,Central Standard Time,618,5,37.60%,6,N/A,14,14.4%,314.47,N/A,2,25,N/A,N/A,AL-23344
Fairfield,Alabama,10749,3127,Birmingham-Hoover,1091921,91,54,37,57,116,206,1,67.7,52,6,71,92,36,18.46%,$41439,20.6%,$689,824,$70500,N/A,N/A,51,43.90%,8%,24%,12%,23,21 mins,2.90%,2.00%,-3.90%,Jefferson County,51.60%,44.30%,0.0%,91.7%,5.1%,0.8%,0.4%,Central Standard Time,618,5.2,70.60%,54,24,61,19.2%,6.29,31,3,31,N/A,N/A,AL-25120
Fultondale,Alabama,9247,739,Birmingham-Hoover,1091921,90,53,37,55,111,210,1,67.7,52,6,26,48,38,23.41%,$67325,10.7%,$958,994,$224900,1730,$130,34,66.50%,5%,22%,11%,31,24 mins,2.90%,2.00%,11.40%,Jefferson County,51.60%,44.30%,2.0%,15.6%,71.6%,8.6%,7.3%,Central Standard Time,618,5.2,44.40%,53,N/A,34,18.6%,13.19,31,3,27,N/A,N/A,AL-28552
Gardendale,Alabama,14021,603,Birmingham-Hoover,1091921,90,53,37,55,112,212,1,67.7,52,6,28,58,41,29.41%,$75170,6.8%,$1021,985,$199900,1549,$129,32,76.90%,4%,21%,11%,37,25 mins,2.90%,2.00%,2.80%,Jefferson County,51.60%,44.30%,2.1%,11.7%,83.6%,1.9%,1.9%,Central Standard Time,618,5.2,41.60%,46,N/A,42,17.0%,8.73,31,3,21,N/A,N/A,AL-29056
Grayson Valley,Alabama,5808,2657,Birmingham-Hoover,1091921,90,53,37,55,112,210,1,67.7,52,5,30,57,37,22.90%,$50095,11.8%,$1055,963,$111900,N/A,N/A,32,64.30%,11%,29%,8%,47,23 mins,2.90%,2.00%,3.40%,Jefferson County,51.60%,44.30%,2.2%,40.4%,50.8%,5.7%,3%,Central Standard Time,618,5.2,57.60%,26,N/A,N/A,18.9%,0.00,30,3,10,N/A,N/A,AL-31348
Graysville,Alabama,2328,117,Birmingham-Hoover,1091921,91,53,38,56,115,209,1,67.7,52,6,6,9,48,14.98%,$48229,10.8%,N/A,N/A,$65400,N/A,N/A,50,64.50%,8%,25%,11%,38,27 mins,2.90%,2.00%,-16.30%,Jefferson County,51.60%,44.30%,0.4%,22.3%,76.5%,0.0%,0%,Central Standard Time,618,5.2,49.70%,26,N/A,8,15.4%,27.17,32,3,37,N/A,N/A,AL-31384
Harpersville,Alabama,1706,70,Birmingham-Hoover,1091921,91,55,36,53,106,208,1,67.8,52.2,6,31,32,46,12.13%,$61118,15.4%,N/A,N/A,$180900,N/A,N/A,35,68.10%,10%,21%,16%,47,26 mins,2.10%,2.00%,-22.90%,Shelby County,22.70%,72.10%,0.0%,22.3%,75.8%,0.2%,0.3%,Central Standard Time,618,5,42.80%,24,N/A,33,16.8%,24.05,29,2,7,N/A,N/A,AL-33256
Hayden,Alabama,1516,301,Birmingham-Hoover,1091921,91,53,38,56,107,209,1,66.9,50.7,6,22,38,44,11.83%,$67386,3.5%,N/A,N/A,$149900,N/A,N/A,29,74.80%,8%,28%,13%,52,33 mins,2.60%,1.90%,118.30%,Blount County,8.40%,89.30%,0.2%,1.7%,93.7%,0.6%,1.3%,Central Standard Time,618,5,44.40%,11,N/A,N/A,14.1%,205.17,31,3,13,N/A,N/A,AL-33640
Helena,Alabama,18631,880,Birmingham-Hoover,1091921,91,54,37,56,119,207,1,67.8,52.2,6,10,17,37,46.77%,$89982,3.4%,$781,1023,$188300,N/A,N/A,18,89.10%,6%,23%,15%,41,31 mins,2.10%,2.00%,15.90%,Shelby County,22.70%,72.10%,2.7%,13.3%,77.6%,2.3%,3.7%,Central Standard Time,618,5,39.10%,12,N/A,18,17.2%,N/A,N/A,2,N/A,N/A,N/A,AL-34024
Highland Lake,Alabama,396,233,Birmingham-Hoover,1091921,90,52,38,56,98,206,1,66.9,50.7,5,6,11,57,31.80%,$52000,0%,N/A,N/A,$238600,N/A,N/A,34,61.00%,8%,28%,13%,58,31 mins,2.60%,1.90%,-20.50%,Blount County,8.40%,89.30%,0.5%,0.3%,94.7%,0.0%,0.6%,Central Standard Time,618,5,30.70%,60,N/A,N/A,15.7%,0.00,28,3,6,N/A,N/A,AL-34480
Highland Lakes,Alabama,5973,1435,Birmingham-Hoover,1091921,91,54,37,57,107,210,1,67.8,52.2,N/A,16,29,44,N/A,$155200,1.1%,N/A,N/A,$497300,N/A,N/A,13,95.30%,7%,25%,16%,47,30 mins,2.10%,2.00%,49.10%,Shelby County,22.70%,72.10%,6.4%,11.5%,78.1%,1.4%,5.8%,Central Standard Time,618,5,24.70%,0,N/A,3,16.7%,0.00,30,3,11,N/A,N/A,AL-34490
Homewood,Alabama,25170,3079,Birmingham-Hoover,1091921,90,54,36,56,109,207,1,67.7,52,5,16,54,31,64.27%,$84418,7.1%,$1038,971,$427500,1723,$248,51,52.50%,7%,33%,28%,24,18 mins,2.00%,2.00%,2.40%,Jefferson County,51.60%,44.30%,2.6%,14.2%,78.1%,3.6%,6.1%,Central Standard Time,618,5.2,52.50%,41,22,27,17.4%,1.19,30,3,25,N/A,N/A,AL-35800
Hoover,Alabama,85386,1758,Birmingham-Hoover,1091921,91,54,37,56,116,214,1,67.7,52,6,10,36,37,57.60%,$92984,5%,$1101,1077,$425700,2764,$154,26,63.90%,6%,23%,14%,34,23 mins,2.10%,2.00%,7.10%,Jefferson County,51.60%,44.30%,5.2%,17.5%,69.6%,5.8%,9.5%,Central Standard Time,618,5.2,40.70%,17,N/A,12,16.0%,0.98,31,3,19,133,2243,AL-35896
Hueytown,Alabama,15446,799,Birmingham-Hoover,1091921,91,54,37,57,117,207,1,67.7,52,6,16,52,38,18.17%,$51350,10.7%,$747,974,$139000,1362,$102,48,60.20%,9%,25%,9%,41,27 mins,2.90%,2.00%,-2.10%,Jefferson County,51.60%,44.30%,0.3%,33.7%,63.2%,1.9%,0.9%,Central Standard Time,618,5.2,49.90%,51,N/A,38,16.3%,14.32,31,2,34,N/A,N/A,AL-36448
Indian Springs Village,Alabama,2618,666,Birmingham-Hoover,1091921,91,54,37,56,117,207,1,67.8,52.2,6,17,29,47,N/A,$120313,2.5%,$1182,1043,$340700,N/A,N/A,38,91.50%,1%,21%,13%,40,26 mins,2.10%,2.00%,4.10%,Shelby County,22.70%,72.10%,2.7%,2.9%,91.5%,1.0%,4.5%,Central Standard Time,618,5,32.90%,3,N/A,7,13.4%,0.00,30,2,17,N/A,N/A,AL-37465
Irondale,Alabama,13068,719,Birmingham-Hoover,1091921,90,53,37,55,106,207,1,67.7,52,5,27,46,37,34.97%,$61051,13.4%,$993,858,$247000,1646,$150,39,61.20%,8%,30%,14%,40,23 mins,2.90%,2.00%,2.20%,Jefferson County,51.60%,44.30%,1.2%,35.2%,49.2%,11.5%,7.6%,Central Standard Time,618,5.2,52.70%,49,N/A,42,17.1%,8.11,28,3,16,N/A,N/A,AL-37864
Jasper,Alabama,13584,485,Birmingham-Hoover,1091921,91,53,38,58,104,207,1,66.8,50.7,6,51,94,38,19.01%,$53308,15.1%,$615,959,$109500,N/A,N/A,39,56.10%,9%,22%,34%,44,21 mins,3.20%,2.00%,-3.20%,Walker County,15.30%,82.30%,1.2%,15.3%,78.8%,2.9%,2.5%,Central Standard Time,618,5,50.00%,50,N/A,40,15.4%,37.68,32,2,30,N/A,N/A,AL-38416
Jemison,Alabama,2658,231,Birmingham-Hoover,1091921,90,55,35,56,101,213,0,68,52.7,6,38,57,30,13.72%,$51903,15.4%,N/A,N/A,$115500,N/A,N/A,34,74.80%,4%,18%,15%,50,33 mins,2.70%,1.90%,1.20%,Chilton County,15.80%,82.10%,0.0%,19.5%,69.1%,10.5%,1.9%,Central Standard Time,618,5.6,38.50%,48,N/A,51,17.0%,103.97,33,2,8,N/A,N/A,AL-38608
Kansas,Alabama,129,193,Birmingham-Hoover,1091921,91,52,39,58,104,212,1,66.8,50.7,6,33,55,32,9.49%,$40625,16.3%,N/A,N/A,$53500,N/A,N/A,39,66.40%,9%,25%,35%,55,29 mins,3.20%,2.00%,-31.70%,Walker County,15.30%,82.30%,0.0%,0.0%,98.5%,0.0%,0%,Central Standard Time,618,5,50.60%,0,N/A,N/A,10.3%,51.02,33,2,28,N/A,N/A,AL-39280
Kimberly,Alabama,3551,498,Birmingham-Hoover,1091921,90,53,37,55,111,210,1,67.7,52,6,13,16,38,26.50%,$93772,3.3%,$1240,952,$173300,N/A,N/A,17,83.70%,5%,18%,10%,49,29 mins,2.90%,2.00%,16.70%,Jefferson County,51.60%,44.30%,0.2%,6.5%,89.7%,0.9%,1.3%,Central Standard Time,618,5.2,37.50%,17,N/A,22,16.7%,3.71,N/A,3,22,N/A,N/A,AL-39856
Leeds,Alabama,12555,527,Birmingham-Hoover,1091921,90,53,37,55,104,214,1,67.7,52,5,31,59,38,30.28%,$62227,6.8%,$587,810,$287400,2097,$137,36,71.00%,7%,26%,13%,44,26 mins,2.90%,2.00%,4.70%,Jefferson County,51.60%,44.30%,0.0%,16.1%,74.3%,7.5%,4.5%,Central Standard Time,618,5.2,40.80%,56,N/A,37,16.0%,18.91,N/A,3,7,N/A,N/A,AL-41968
Lipscomb,Alabama,2055,1738,Birmingham-Hoover,1091921,91,54,37,57,117,209,1,67.7,52,N/A,27,32,35,7.54%,$35417,18.5%,$736,871,$55300,N/A,N/A,53,50.10%,8%,25%,12%,34,26 mins,2.90%,2.00%,9.70%,Jefferson County,51.60%,44.30%,0.0%,49.1%,26.2%,21.2%,16.5%,Central Standard Time,618,5.2,59.60%,14,N/A,18,18.5%,0.00,31,2,31,N/A,N/A,AL-43336
Locust Fork,Alabama,1645,359,Birmingham-Hoover,1091921,90,53,37,56,107,213,1,66.9,50.7,6,26,45,43,9.06%,$37292,13.3%,N/A,N/A,$142300,N/A,N/A,24,78.10%,9%,27%,13%,56,35 mins,2.60%,1.90%,37.40%,Blount County,8.40%,89.30%,0.0%,1.0%,96.7%,0.6%,0.5%,Central Standard Time,618,5,45.30%,28,N/A,N/A,13.8%,53.81,28,3,7,N/A,N/A,AL-43888
Maplesville,Alabama,640,229,Birmingham-Hoover,1091921,90,55,35,56,105,210,0,68,52.7,6,39,62,37,9.98%,$50278,20.8%,N/A,N/A,$91200,N/A,N/A,40,65.50%,6%,20%,14%,51,32 mins,2.70%,1.90%,-5.90%,Chilton County,15.80%,82.10%,0.0%,15.8%,83.8%,0.0%,0%,Central Standard Time,618,5.6,53.50%,13,N/A,40,18.7%,211.57,34,2,3,N/A,N/A,AL-46504
Margaret,Alabama,4905,474,Birmingham-Hoover,1091921,90,53,37,56,98,209,1,67.2,51,5,9,13,23,16.95%,$60707,1.4%,N/A,N/A,$165500,N/A,N/A,13,83.20%,6%,21%,14%,54,29 mins,2.70%,2.00%,20.20%,St. Clair County,14.60%,82.40%,0.5%,23.3%,60.7%,11.1%,0.7%,Central Standard Time,618,5.2,45.70%,1,N/A,N/A,18.9%,2.33,30,3,5,N/A,N/A,AL-46696
Maytown,Alabama,306,113,Birmingham-Hoover,1091921,91,54,37,56,115,206,1,67.7,52,6,26,44,47,9.43%,$46563,6%,N/A,N/A,$86800,N/A,N/A,45,65.00%,8%,24%,12%,39,23 mins,2.90%,2.00%,-8.20%,Jefferson County,51.60%,44.30%,0.0%,12.5%,87.2%,0.0%,0.6%,Central Standard Time,618,5.2,46.90%,0,N/A,14,14.8%,0.00,N/A,3,41,N/A,N/A,AL-47728
McDonald Chapel,Alabama,662,569,Birmingham-Hoover,1091921,91,54,37,57,116,210,1,67.7,52,N/A,38,55,35,8.32%,$49038,50%,N/A,N/A,$53400,N/A,N/A,56,34.30%,8%,24%,12%,41,23 mins,2.90%,2.00%,-51.00%,Jefferson County,51.60%,44.30%,0.0%,30.5%,67.2%,0.0%,1.3%,Central Standard Time,618,5.2,53.80%,1,N/A,19,21.3%,0.00,30,3,36,N/A,N/A,AL-45208
Meadowbrook,Alabama,10110,2124,Birmingham-Hoover,1091921,91,54,37,57,107,208,1,67.8,52.2,N/A,19,37,40,59.27%,$120625,3.1%,N/A,N/A,$309900,N/A,N/A,30,82.30%,7%,24%,16%,39,23 mins,2.10%,2.00%,3.90%,Shelby County,22.70%,72.10%,1.2%,2.9%,94.0%,1.5%,2.3%,Central Standard Time,618,5,35.00%,0,0,10,16.7%,0.00,29,3,16,N/A,N/A,AL-47740
Midfield,Alabama,4984,1950,Birmingham-Hoover,1091921,91,54,37,57,117,210,1,67.7,52,6,51,72,36,17.12%,$43219,21%,$701,807,$60000,N/A,N/A,60,49.00%,8%,24%,12%,27,22 mins,2.90%,2.00%,-3.90%,Jefferson County,51.60%,44.30%,0.1%,83.8%,10.3%,4.4%,3.2%,Central Standard Time,618,5.2,63.00%,64,N/A,47,23.2%,11.18,31,2,30,N/A,N/A,AL-48376
Minor,Alabama,832,1438,Birmingham-Hoover,1091921,91,54,37,57,116,211,1,67.7,52,N/A,23,40,33,N/A,$47143,5.1%,N/A,N/A,$70700,N/A,N/A,55,70.50%,8%,24%,12%,41,23 mins,2.90%,2.00%,-2.90%,Jefferson County,51.60%,44.30%,0.0%,12.8%,84.9%,0.0%,0.7%,Central Standard Time,618,5.2,33.70%,2,N/A,N/A,14.2%,0.00,N/A,3,37,N/A,N/A,AL-49072
Montevallo,Alabama,6829,529,Birmingham-Hoover,1091921,91,54,37,56,111,214,0,67.8,52.2,6,14,36,27,29.92%,$38066,12.8%,$669,893,$139900,N/A,N/A,29,51.50%,8%,23%,15%,45,22 mins,2.10%,2.00%,8.60%,Shelby County,22.70%,72.10%,0.5%,23.0%,67.4%,7.7%,5.3%,Central Standard Time,618,5,65.90%,63,N/A,N/A,18.6%,38.02,31,2,9,N/A,N/A,AL-50312
Moody,Alabama,13004,513,Birmingham-Hoover,1091921,90,53,37,56,102,211,1,67.2,51,5,18,27,37,18.81%,$66245,6.8%,$994,1110,$166000,N/A,N/A,19,76.80%,7%,23%,14%,50,26 mins,2.70%,2.00%,13.00%,St. Clair County,14.60%,82.40%,1.4%,14.1%,83.4%,0.5%,1.3%,Central Standard Time,618,5.2,43.20%,26,N/A,42,15.2%,13.65,31,3,5,N/A,N/A,AL-51096
Morris,Alabama,1999,589,Birmingham-Hoover,1091921,90,53,37,55,111,208,1,67.7,52,6,8,29,44,30.63%,$84000,2.5%,N/A,N/A,$169200,N/A,N/A,23,82.50%,6%,20%,12%,49,28 mins,2.90%,2.00%,-1.10%,Jefferson County,51.60%,44.30%,0.0%,2.0%,96.6%,0.4%,1.4%,Central Standard Time,618,5.2,39.70%,23,N/A,22,15.0%,36.16,31,3,22,N/A,N/A,AL-51456
