City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents
Belvedere Park,Georgia,15952,3258,Atlanta-Sandy Springs-Roswell,6087762,89,52,37,52,109,219,2,66.6,50.5,6,37,77,37,26.90%,$38779,12.7%,N/A,N/A,$294000,1470,$200,53,48.60%,16%,147%,37%,38,34 mins,3.60%,2.90%,9.80%,DeKalb County,79.10%,16.20%,1.2%,71.8%,17.0%,5.6%,5.3%,Eastern Standard Time,1034,5.2,67.50%,61,N/A,44,21.5%,0.00,25,2,1,N/A,N/A
Berkeley Lake,Georgia,2005,1148,Atlanta-Sandy Springs-Roswell,6087762,88,50,38,54,108,218,1,66.5,50.4,6,10,20,48,65.73%,$119318,2%,N/A,N/A,$595000,3269,$182,29,91.70%,6%,40%,24%,44,32 mins,3.20%,2.90%,7.10%,Gwinnett County,50.20%,44.40%,8.4%,6.0%,75.5%,6.7%,12.1%,Eastern Standard Time,1034,5,27.50%,10,N/A,4,15.3%,0.00,26,2,0,N/A,N/A
Bethlehem,Georgia,863,346,Atlanta-Sandy Springs-Roswell,6087762,90,53,37,49,103,214,1,66.7,50.7,6,17,35,31,17.60%,$40795,12.3%,N/A,N/A,$319000,2112,$151,26,70.60%,8%,53%,30%,58,32 mins,3.00%,2.90%,19.40%,Barrow County,22.60%,72.60%,1.6%,11.5%,61.6%,24.3%,13.3%,Eastern Standard Time,1034,5,46.50%,13,N/A,N/A,17.4%,54.64,28,1,0,N/A,N/A
Between,Georgia,277,235,Atlanta-Sandy Springs-Roswell,6087762,90,53,37,49,103,214,1,66.8,50.8,N/A,14,29,39,33.67%,$61607,4.8%,N/A,N/A,$460400,2773,$166,18,76.50%,11%,62%,33%,55,32 mins,3.30%,2.90%,-40.40%,Walton County,20.40%,76.50%,0.0%,4.7%,89.5%,5.4%,1.2%,Eastern Standard Time,1034,5,32.50%,16,N/A,27,14.4%,0.00,27,1,0,N/A,N/A
Bonanza,Georgia,3811,3636,Atlanta-Sandy Springs-Roswell,6087762,90,53,37,49,110,214,2,66.8,50.8,N/A,30,62,32,23.49%,$47051,14.2%,$1150,1037,$206000,1596,$129,22,60.90%,15%,86%,34%,43,31 mins,4.60%,2.90%,47.00%,Clayton County,83.60%,13.50%,5.2%,68.5%,15.6%,9.3%,10.1%,Eastern Standard Time,1034,5.1,61.50%,20,N/A,N/A,19.0%,0.00,25,2,1,N/A,N/A
Bowdon,Georgia,2168,638,Atlanta-Sandy Springs-Roswell,6087762,89,53,36,53,107,216,1,66.6,50.1,6,21,45,43,14.59%,$22634,14.7%,N/A,N/A,$209900,1778,$118,56,42.10%,10%,56%,31%,60,25 mins,3.70%,2.90%,-19.10%,Carroll County,28.00%,67.50%,0.4%,28.4%,62.3%,1.2%,0%,Eastern Standard Time,1034,5.3,57.30%,50,N/A,42,16.0%,105.86,29,1,0,N/A,N/A
Braswell,Georgia,399,127,Atlanta-Sandy Springs-Roswell,6087762,90,52,38,50,99,212,1,66.5,50.3,N/A,5,6,28,23.88%,$49375,23.9%,N/A,N/A,$239900,1859,$129,15,54.70%,7%,45%,27%,60,37 mins,3.20%,2.90%,193.40%,Paulding County,27.50%,68.20%,8.5%,4.8%,80.0%,4.8%,14.5%,Eastern Standard Time,1034,5.3,33.30%,0,N/A,1,15.1%,0.00,25,2,1,0,0
Bremen,Georgia,6228,589,Atlanta-Sandy Springs-Roswell,6087762,89,52,37,52,104,213,1,66.4,49.7,6,14,50,34,29.22%,$56107,6.6%,N/A,N/A,$259000,1977,$131,33,59.70%,9%,45%,19%,57,21 mins,3.60%,2.90%,3.90%,Haralson County,13.00%,84.40%,1.4%,9.8%,84.4%,1.7%,1.1%,Eastern Standard Time,1034,4.9,39.50%,43,N/A,40,16.9%,N/A,N/A,2,N/A,N/A,N/A
Buford,Georgia,14662,836,Atlanta-Sandy Springs-Roswell,6087762,87,50,37,54,110,215,2,66,49.6,6,31,70,36,25.37%,$43750,12.2%,$1502,1020,$400000,2531,$158,25,60.90%,8%,45%,29%,53,28 mins,3.20%,2.90%,21.90%,Gwinnett County,50.20%,44.40%,3.4%,12.3%,50.8%,31.6%,16.6%,Eastern Standard Time,1034,5,53.40%,66,N/A,N/A,18.2%,46.92,N/A,2,0,N/A,N/A
Candler-McAfee,Georgia,24204,3474,Atlanta-Sandy Springs-Roswell,6087762,89,52,37,51,109,217,2,66.8,50.8,N/A,39,79,42,22.15%,$33402,19.7%,$1026,984,$324900,1674,$194,54,46.50%,26%,156%,39%,36,36 mins,3.60%,2.90%,3.50%,DeKalb County,79.10%,16.20%,0.2%,86.6%,8.9%,1.2%,2.3%,Eastern Standard Time,1034,5.2,71.00%,26,39,23,21.6%,0.00,N/A,2,1,N/A,N/A
Canton,Georgia,25806,1426,Atlanta-Sandy Springs-Roswell,6087762,87,49,38,52,106,221,2,66.2,49.9,6,13,31,32,28.95%,$50071,13%,$1438,1065,$443500,2639,$168,15,48.00%,9%,47%,30%,59,33 mins,2.90%,2.90%,24.20%,Cherokee County,22.40%,71.50%,2.0%,9.5%,55.7%,30.8%,18.5%,Eastern Standard Time,1034,5.2,49.20%,22,N/A,14,20.7%,24.35,23,2,0,N/A,N/A
Carrollton,Georgia,26054,1166,Atlanta-Sandy Springs-Roswell,6087762,89,53,36,52,107,218,1,66.7,50.5,6,24,61,26,30.69%,$32969,20%,N/A,N/A,$259900,1939,$134,34,33.90%,9%,51%,28%,54,17 mins,4.60%,2.90%,7.70%,Carroll County,28.00%,67.50%,1.6%,29.1%,52.7%,14.1%,7.6%,Eastern Standard Time,1034,5.3,64.60%,24,N/A,38,16.2%,73.27,N/A,2,1,N/A,N/A
Centralhatchee,Georgia,532,162,Atlanta-Sandy Springs-Roswell,6087762,90,55,35,52,93,218,1,67.2,51,N/A,21,42,33,9.92%,$42500,21%,N/A,N/A,$96900,N/A,N/A,32,71.80%,7%,46%,27%,60,35 mins,3.80%,2.80%,56.00%,Heard County,17.60%,79.80%,0.8%,12.0%,84.8%,0.0%,0%,Eastern Standard Time,1034,5,46.10%,15,N/A,16,13.5%,0.00,N/A,1,0,N/A,N/A
Chamblee,Georgia,28433,3691,Atlanta-Sandy Springs-Roswell,6087762,88,52,36,53,107,213,1,66.3,50.1,6,45,88,31,45.09%,$50209,17.4%,N/A,N/A,$422000,1780,$237,43,34.40%,8%,60%,48%,40,27 mins,3.60%,2.90%,191.60%,DeKalb County,79.10%,16.20%,8.9%,15.6%,33.4%,38.6%,34%,Eastern Standard Time,1034,5.2,60.70%,70,N/A,43,18.5%,15.79,N/A,2,0,N/A,N/A
Chattahoochee Hills,Georgia,2727,47,Atlanta-Sandy Springs-Roswell,6087762,90,53,37,51,108,217,2,66.6,50.5,N/A,10,28,45,30.79%,$62539,4.5%,N/A,N/A,$605300,2532,$239,27,70.50%,9%,49%,28%,54,36 mins,3.70%,2.90%,34.20%,Fulton County,67.70%,26.80%,0.0%,24.1%,70.6%,4.6%,1.5%,Eastern Standard Time,1034,5.1,51.00%,0,N/A,11,17.8%,0.00,N/A,2,1,N/A,N/A
Clarkston,Georgia,12702,7018,Atlanta-Sandy Springs-Roswell,6087762,88,52,36,53,109,216,2,66.7,50.6,6,37,55,27,24.09%,$33151,29.2%,$1012,1056,$299000,1541,$194,42,11.40%,10%,70%,38%,36,36 mins,3.60%,2.90%,68.10%,DeKalb County,79.10%,16.20%,29.6%,54.8%,7.6%,4.2%,53.5%,Eastern Standard Time,1034,5.2,55.00%,71,N/A,60,21.7%,27.59,N/A,2,0,568,2936
College Park,Georgia,14360,1295,Atlanta-Sandy Springs-Roswell,6087762,89,52,37,50,108,215,2,66.7,50.7,N/A,95,95,31,24.92%,$26150,30.2%,$1104,976,$285000,2095,$136,45,19.90%,9%,51%,28%,24,33 mins,3.70%,2.90%,2.80%,Fulton County,67.70%,26.80%,0.2%,78.5%,14.1%,5.1%,5.3%,Eastern Standard Time,1034,5.1,71.70%,67,N/A,60,17.1%,1.45,25,2,1,1158,6794
Concord,Georgia,292,354,Atlanta-Sandy Springs-Roswell,6087762,90,55,35,48,103,212,1,67.4,51.5,6,6,8,28,14.47%,$50625,2.6%,N/A,N/A,$298000,1910,$156,43,56.60%,11%,49%,32%,60,33 mins,3.30%,2.80%,-19.30%,Pike County,14.20%,83.40%,0.0%,22.9%,69.5%,6.8%,2%,Eastern Standard Time,1034,5.3,49.50%,14,N/A,30,17.5%,103.63,28,2,1,N/A,N/A
Conley,Georgia,5994,3119,Atlanta-Sandy Springs-Roswell,6087762,89,52,37,50,108,221,2,66.8,50.8,6,34,67,37,15.28%,$29925,12%,N/A,N/A,$205000,1589,$129,48,46.60%,17%,77%,29%,25,31 mins,4.60%,2.90%,-11.60%,Clayton County,83.60%,13.50%,4.4%,52.6%,11.2%,27.6%,18.8%,Eastern Standard Time,1034,5.1,63.80%,21,N/A,36,17.5%,43.41,26,2,1,N/A,N/A
Conyers,Georgia,15803,1355,Atlanta-Sandy Springs-Roswell,6087762,91,53,38,49,100,213,1,66.9,50.8,6,35,74,31,27.80%,$39423,26.7%,$1344,1042,$279900,2169,$129,27,27.80%,11%,60%,24%,47,27 mins,4.00%,2.90%,8.40%,Rockdale County,61.10%,35.40%,1.6%,62.2%,21.5%,12.4%,10.5%,Eastern Standard Time,1034,4.9,66.10%,63,N/A,50,20.9%,79.46,27,1,0,N/A,N/A
Covington,Georgia,13728,872,Atlanta-Sandy Springs-Roswell,6087762,91,54,37,48,94,218,1,66.9,51,N/A,24,81,34,18.27%,$32171,25.9%,N/A,N/A,$268400,1863,$144,34,38.80%,10%,59%,27%,48,25 mins,4.10%,2.90%,4.00%,Newton County,49.60%,47.30%,1.4%,47.3%,44.5%,5.6%,3.6%,Eastern Standard Time,1034,4.9,61.20%,58,N/A,59,17.4%,95.75,27,1,0,N/A,N/A
Cumming,Georgia,5856,875,Atlanta-Sandy Springs-Roswell,6087762,87,50,37,54,107,219,2,65.9,49.5,6,11,80,37,27.51%,$42414,13.8%,$1506,1129,$475000,2714,$175,24,37.90%,7%,42%,30%,58,22 mins,2.90%,2.90%,10.90%,Forsyth County,23.70%,70.60%,6.1%,3.4%,57.1%,30.7%,23%,Eastern Standard Time,1034,5.2,61.30%,57,N/A,52,17.1%,213.71,24,2,0,N/A,N/A
Dacula,Georgia,5366,1000,Atlanta-Sandy Springs-Roswell,6087762,89,52,37,52,102,220,1,66.5,50.4,6,22,51,33,25.08%,$44825,5.6%,N/A,N/A,$402000,2871,$140,27,67.20%,7%,42%,26%,56,33 mins,3.20%,2.90%,21.50%,Gwinnett County,50.20%,44.40%,4.1%,20.1%,56.2%,18.3%,9.3%,Eastern Standard Time,1034,5,42.00%,46,N/A,32,18.4%,75.47,29,1,0,N/A,N/A
Dallas,Georgia,12760,1729,Atlanta-Sandy Springs-Roswell,6087762,89,52,37,52,107,214,2,66.4,50.2,6,13,32,31,13.04%,$50113,15.7%,N/A,N/A,$325000,2056,$158,19,36.30%,7%,46%,28%,57,34 mins,3.20%,2.90%,18.70%,Paulding County,27.50%,68.20%,1.5%,41.4%,49.3%,4.6%,5.4%,Eastern Standard Time,1034,5.1,58.50%,48,N/A,29,19.4%,65.72,25,2,0,N/A,N/A
Dawsonville,Georgia,2610,305,Atlanta-Sandy Springs-Roswell,6087762,87,50,37,56,111,215,2,65.2,48.7,6,18,38,32,23.01%,$42264,3.9%,N/A,N/A,$375000,2192,$171,14,62.30%,9%,47%,30%,72,31 mins,3.00%,2.80%,12.20%,Dawson County,12.30%,83.80%,0.5%,5.9%,83.9%,5.1%,6.2%,Eastern Standard Time,1034,5.1,50.90%,56,N/A,45,18.1%,256.66,21,2,0,N/A,N/A
Decatur,Georgia,22022,4964,Atlanta-Sandy Springs-Roswell,6087762,88,52,36,53,109,218,2,66.8,50.7,6,10,42,35,74.30%,$77202,7.3%,$1362,987,$325000,1600,$203,49,60.80%,3%,56%,53%,36,26 mins,3.60%,2.90%,15.50%,DeKalb County,79.10%,16.20%,4.1%,21.2%,66.5%,3.8%,9.1%,Eastern Standard Time,1034,5.2,48.20%,60,49,69,18.7%,150.70,24,2,1,N/A,N/A
Doraville,Georgia,10442,2124,Atlanta-Sandy Springs-Roswell,6087762,88,52,36,53,107,218,1,66.4,50.3,6,33,70,30,26.07%,$42407,12.3%,$1209,994,$470000,2248,$209,49,45.60%,10%,71%,37%,38,29 mins,3.60%,2.90%,25.50%,DeKalb County,79.10%,16.20%,14.4%,8.6%,18.6%,55.3%,47.1%,Eastern Standard Time,1034,5.2,56.50%,68,N/A,40,19.2%,44.15,24,2,0,N/A,N/A
Douglasville,Georgia,32768,1447,Atlanta-Sandy Springs-Roswell,6087762,88,53,35,54,108,215,2,66.7,50.6,6,35,85,33,35.08%,$47563,11.6%,$1308,999,$299900,2142,$140,20,40.30%,11%,59%,30%,52,32 mins,4.00%,2.90%,11.60%,Douglas County,53.70%,43.00%,2.7%,64.0%,27.4%,4.8%,9.1%,Eastern Standard Time,1034,5.2,57.40%,18,N/A,20,18.6%,41.10,27,2,1,525,5816
Druid Hills,Georgia,13895,4688,Atlanta-Sandy Springs-Roswell,6087762,89,52,37,52,109,216,1,66.7,50.6,6,22,56,24,87.99%,$80278,2%,$1843,942,$699000,2369,$295,51,59.80%,6%,47%,35%,38,22 mins,3.60%,2.90%,-4.90%,DeKalb County,79.10%,16.20%,17.7%,9.5%,65.7%,3.5%,11.1%,Eastern Standard Time,1034,5.2,69.30%,21,34,32,14.7%,0.00,24,2,1,N/A,N/A
Duluth,Georgia,28988,2837,Atlanta-Sandy Springs-Roswell,6087762,88,50,38,54,108,218,1,66.5,50.3,6,18,32,37,47.57%,$56849,11%,$1521,1067,$389900,2240,$174,24,52.40%,8%,49%,32%,47,32 mins,3.00%,2.90%,10.20%,Gwinnett County,50.20%,44.40%,25.6%,22.6%,36.0%,13.2%,31.7%,Eastern Standard Time,1034,5,46.70%,30,N/A,24,19.3%,15.75,26,2,0,N/A,N/A
Dunwoody,Georgia,48857,3753,Atlanta-Sandy Springs-Roswell,6087762,87,51,36,54,106,221,1,66.4,50.1,6,12,58,36,72.25%,$78063,5.2%,$1546,1045,$550000,2709,$203,30,50.50%,6%,39%,26%,42,26 mins,2.70%,2.90%,9.30%,DeKalb County,79.10%,16.20%,14.8%,13.1%,60.6%,9.3%,22.1%,Eastern Standard Time,1034,5.2,43.80%,32,27,28,16.9%,1.07,25,2,0,128,3840
East Griffin,Georgia,1333,930,Atlanta-Sandy Springs-Roswell,6087762,90,53,37,49,111,214,2,67.2,51.4,N/A,24,50,40,3.79%,$35368,24.9%,N/A,N/A,$62500,976,$64,59,35.70%,13%,56%,30%,53,29 mins,4.10%,2.90%,4.60%,Spalding County,36.40%,60.90%,1.5%,28.4%,57.1%,11.9%,4.3%,Eastern Standard Time,1034,5.2,54.40%,1,N/A,19,15.3%,0.00,29,2,1,N/A,N/A
East Newnan,Georgia,1093,386,Atlanta-Sandy Springs-Roswell,6087762,89,54,35,51,104,213,1,67.3,51.2,N/A,21,44,39,15.07%,$40342,25.5%,N/A,N/A,$189900,1241,$153,40,59.40%,9%,52%,30%,55,31 mins,3.20%,2.90%,10.70%,Coweta County,26.70%,68.40%,0.0%,25.9%,65.3%,8.8%,22.2%,Eastern Standard Time,1034,5.1,49.10%,11,N/A,N/A,22.4%,0.00,27,2,1,N/A,N/A
East Point,Georgia,35380,2408,Atlanta-Sandy Springs-Roswell,6087762,89,52,37,51,109,214,2,66.8,50.8,6,59,96,35,31.88%,$37646,18.3%,$1110,984,$240000,1420,$169,48,32.50%,9%,51%,27%,35,29 mins,5.10%,2.90%,2.90%,Fulton County,67.70%,26.80%,1.4%,75.9%,11.5%,9.9%,7.4%,Eastern Standard Time,1034,5.1,71.20%,31,43,28,20.4%,0.00,25,2,1,N/A,N/A
Emerson,Georgia,1768,205,Atlanta-Sandy Springs-Roswell,6087762,90,52,38,50,98,217,1,66.3,50,6,27,68,41,27.79%,$46350,14%,N/A,N/A,$260000,1428,$182,28,72.70%,10%,49%,31%,54,29 mins,3.50%,2.90%,19.50%,Bartow County,20.70%,75.30%,12.5%,2.5%,67.3%,15.4%,11.7%,Eastern Standard Time,1034,5.3,39.50%,24,N/A,24,22.9%,12.71,24,2,1,436,2308
Ephesus,Georgia,324,88,Atlanta-Sandy Springs-Roswell,6087762,89,53,36,52,103,220,1,66.8,50.4,6,5,5,51,14.84%,$42143,11.8%,N/A,N/A,$149400,N/A,N/A,43,67.00%,7%,48%,28%,60,37 mins,3.80%,2.80%,-25.40%,Heard County,17.60%,79.80%,0.0%,0.9%,90.7%,4.9%,3.2%,Eastern Standard Time,1034,5,37.30%,10,N/A,20,14.7%,0.00,29,2,0,N/A,N/A
Euharlee,Georgia,4225,782,Atlanta-Sandy Springs-Roswell,6087762,90,52,38,49,94,218,1,66.2,49.8,6,17,38,39,20.80%,$64167,9.2%,N/A,N/A,$269900,1645,$164,22,75.50%,11%,50%,30%,57,26 mins,3.50%,2.90%,4.80%,Bartow County,20.70%,75.30%,0.0%,7.5%,85.9%,4.6%,2.4%,Eastern Standard Time,1034,5.3,42.90%,11,N/A,23,17.6%,4.84,25,2,2,N/A,N/A
Experiment,Georgia,2687,903,Atlanta-Sandy Springs-Roswell,6087762,90,53,37,49,111,219,2,67.2,51.4,6,25,52,33,9.47%,$22436,42.7%,N/A,N/A,$89000,1059,$84,58,44.20%,13%,57%,29%,51,29 mins,4.10%,2.90%,-10.80%,Spalding County,36.40%,60.90%,0.0%,43.4%,51.2%,0.0%,1.3%,Eastern Standard Time,1034,5.2,52.70%,13,N/A,29,18.1%,3.57,27,2,1,N/A,N/A
Fairburn,Georgia,14257,843,Atlanta-Sandy Springs-Roswell,6087762,90,53,37,51,106,218,2,66.8,50.8,6,25,61,32,26.62%,$43830,22.3%,$1385,1046,$302300,2361,$128,20,43.00%,11%,59%,18%,45,27 mins,3.70%,2.90%,23.50%,Fulton County,67.70%,26.80%,0.0%,77.2%,8.1%,13.7%,11.1%,Eastern Standard Time,1034,5.1,62.40%,65,N/A,N/A,21.6%,53.00,26,2,1,473,3049
Fayetteville,Georgia,17069,1325,Atlanta-Sandy Springs-Roswell,6087762,90,53,37,49,110,220,2,66.8,50.7,6,14,44,42,38.75%,$63750,7.6%,$1437,984,$374000,2579,$145,22,68.30%,8%,46%,23%,51,34 mins,3.20%,2.90%,11.80%,Fayette County,37.90%,57.00%,8.0%,36.6%,46.0%,4.6%,13.2%,Eastern Standard Time,1034,5.1,45.30%,51,N/A,55,18.1%,29.60,26,2,1,N/A,N/A
Flovilla,Georgia,630,322,Atlanta-Sandy Springs-Roswell,6087762,91,56,35,47,93,215,1,67.4,51.6,6,22,45,34,2.87%,$32750,26%,N/A,N/A,$184900,1503,$123,39,64.10%,14%,45%,15%,55,30 mins,3.50%,2.90%,-21.50%,Butts County,27.00%,70.60%,0.0%,35.1%,61.7%,1.0%,1.5%,Eastern Standard Time,1034,5.2,57.80%,12,N/A,22,26.5%,67.64,31,1,1,N/A,N/A
Forest Park,Georgia,19271,2070,Atlanta-Sandy Springs-Roswell,6087762,89,52,37,50,109,221,2,66.8,50.9,6,39,76,32,8.27%,$30814,23.3%,$934,934,$162500,1310,$124,50,33.80%,15%,77%,29%,18,27 mins,4.60%,2.90%,-0.30%,Clayton County,83.60%,13.50%,8.4%,37.4%,18.8%,32.5%,17.3%,Eastern Standard Time,1034,5.1,62.80%,35,28,39,18.4%,11.67,26,2,1,720,4454
Franklin,Georgia,1050,314,Atlanta-Sandy Springs-Roswell,6087762,90,55,35,52,93,216,1,67.2,51,6,15,46,51,15.32%,$20714,39.7%,N/A,N/A,$229900,1754,$131,42,19.40%,7%,45%,28%,59,37 mins,3.80%,2.80%,-8.10%,Heard County,17.60%,79.80%,0.0%,38.7%,58.3%,1.8%,1.1%,Eastern Standard Time,1034,5,73.90%,45,N/A,13,15.0%,300.35,29,1,0,N/A,N/A
Gay,Georgia,69,80,Atlanta-Sandy Springs-Roswell,6087762,90,56,34,49,103,212,1,67.4,51.5,6,12,26,47,17.10%,$37500,0%,N/A,N/A,$199900,1480,$135,54,63.20%,10%,41%,17%,59,33 mins,5.20%,2.80%,-67.80%,Meriwether County,41.30%,56.70%,0.0%,0.0%,85.5%,14.5%,6.9%,Eastern Standard Time,1034,3.6,25.90%,7,N/A,N/A,17.5%,810.81,29,2,1,N/A,N/A
Good Hope,Georgia,329,179,Atlanta-Sandy Springs-Roswell,6087762,90,53,37,49,106,218,1,66.8,50.9,6,16,32,56,28.39%,$56406,14.6%,N/A,N/A,$399900,1960,$204,53,78.40%,11%,49%,36%,60,32 mins,3.30%,2.90%,-23.00%,Walton County,20.40%,76.50%,0.0%,4.0%,96.0%,0.0%,0%,Eastern Standard Time,1034,5,36.10%,14,N/A,30,17.9%,90.91,28,1,0,N/A,N/A
