City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Cherry Valley township,Illinois,2726,325,Rockford,339063,$69358,28.46%,50,$253000,2456,$103,24,76.74%,$845,53.92%,521,5908,4.27%,2.31%,54.63%,Winnebago County,46.40%,46.30%,5.94%,3.63%,80.41%,7.37%,7.63%,Central Standard Time,85,30,55,64,15,60%,57%,37,58,88,52%,64%,45%,42.05,15.51,6.09,34.05%,34.07%,33.44%,35.8,22,8.1,40.5,72,690,3.5,8.4,IL-13074,42.2301744,-88.9537933
Durand,Illinois,1429,1553,Rockford,339063,$54643,17.78%,38,N/A,N/A,N/A,46,65.68%,$668,44.9%,71,359,7.64%,4.42%,59.87%,Winnebago County,46.40%,46.30%,0.91%,0.63%,94.89%,1.26%,0.56%,Central Standard Time,84,28,56,61,11,60%,57%,37,58,86,52%,64%,45%,40.72,14.93,6.02,35.07%,37.25%,32.56%,39.5,20,8.1,40.5,84,714,3.5,0.92,IL-21280,42.4338014,-89.3267817
Durand township,Illinois,1429,1553,Rockford,339063,$54643,17.78%,38,N/A,N/A,N/A,46,65.68%,$668,44.9%,71,359,7.64%,4.42%,59.87%,Winnebago County,46.40%,46.30%,0.91%,0.63%,94.89%,1.26%,0.56%,Central Standard Time,84,28,56,61,11,60%,57%,37,58,86,52%,64%,45%,40.72,14.93,6.02,35.07%,37.25%,32.56%,39.5,20,8.1,40.5,84,714,3.5,0.92,IL-21280,42.4338014,-89.3267817
Flora township,Illinois,2958,631,Rockford,339063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,123,1502,N/A,N/A,N/A,Boone County,39.10%,53.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,30,55,64,15,60%,57%,37,58,88,52%,64%,45%,42.05,15.51,6.09,34.05%,34.07%,33.44%,35.8,22,8.1,40.5,67,690,3.7,4.69,IL-26441,42.1966621,-88.881178
Harlem township (Winnebago Cnty),Illinois,39316,1198,Rockford,339063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Winnebago County,46.40%,46.30%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,80,26,54,60,11,60%,57%,37,58,81,52%,64%,45%,40.95,14.39,5.97,35.1%,35.27%,34.56%,39.7,26,8.1,40.5,76,789,3.5,32.82,IL-32928,42.3655012,-88.9965189
Harrison township,Illinois,442,209,Rockford,339063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Winnebago County,46.40%,46.30%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,80,26,54,60,11,60%,57%,37,58,81,52%,64%,45%,38.69,13.86,5.4,29.7%,30.99%,27.67%,39.7,26,8.1,40.5,84,720,3.5,2.11,IL-33188,42.4098142,-89.231255
Laona,Illinois,1209,45,Rockford,339063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Winnebago County,46.40%,46.30%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,28,56,61,11,60%,57%,37,58,86,52%,64%,45%,40.72,14.93,6.02,35.07%,37.25%,32.56%,39.7,26,8.1,40.5,84,714,3.5,26.87,IL-42054,42.4729683,-89.3255357
LeRoy,Illinois,291,9,Rockford,339063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Boone County,39.10%,53.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,82,28,54,61,11,60%,57%,37,58,84,52%,64%,45%,40.75,14.38,5.99,33.67%,35.05%,30.78%,39.7,26,8.1,40.5,80,834,3.7,32.33,IL-42951,42.4534837,-88.7635152
Machesney Park,Illinois,22870,1802,Rockford,339063,$65442,17.61%,39,$128000,1407,$91,43,77.59%,$1028,47.63%,247,1850,10.69%,6.76%,67.33%,Winnebago County,46.40%,46.30%,1.55%,3.34%,84.63%,7.04%,3.7%,Central Standard Time,80,26,54,60,11,60%,57%,37,58,81,52%,64%,45%,40.95,14.39,5.97,35.1%,35.27%,34.56%,39.7,26,8.1,40.5,75,789,3.5,12.69,IL-45726,42.3666472,-89.0265957
Manchester township,Illinois,751,708,Rockford,339063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Boone County,39.10%,53.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,82,28,54,61,11,60%,57%,37,58,84,52%,64%,45%,40.95,14.39,5.97,35.1%,35.27%,34.56%,39.7,26,8.1,40.5,80,789,3.7,1.06,IL-46318,42.4541921,-88.8812264
New Milford,Illinois,1242,489,Rockford,339063,$63182,10.46%,30,N/A,N/A,N/A,36,69.25%,N/A,65.76%,N/A,N/A,18.97%,4.95%,76.55%,Winnebago County,46.40%,46.30%,0.72%,13.12%,73.43%,10.14%,4.11%,Central Standard Time,85,30,55,64,15,60%,57%,37,58,88,52%,64%,45%,39.55,14.32,5.82,33.86%,33.52%,34.22%,40.8,28,8.1,40.5,77,669,3.5,2.54,IL-52701,42.1726714,-89.0672015
Owen,Illinois,3715,105,Rockford,339063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Winnebago County,46.40%,46.30%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,80,26,54,60,11,60%,57%,37,58,81,52%,64%,45%,40.68,14.66,5.88,35.1%,35.27%,34.56%,39.7,26,8.1,40.5,81,726,3.5,35.38,IL-57069,42.368912,-89.1161717
Pecatonica,Illinois,2189,1710,Rockford,339063,$65767,15.82%,38,$86000,1410,$61,63,76.09%,$1057,45.39%,N/A,N/A,4.93%,4.85%,70.11%,Winnebago County,46.40%,46.30%,0.0%,0.59%,86.52%,3.75%,0.23%,Central Standard Time,83,29,54,63,12,60%,57%,37,58,85,52%,64%,45%,41.16,15.38,5.53,32.58%,34.73%,29.22%,39.5,20,8.1,40.5,83,687,3.5,1.28,IL-58408,42.3086172,-89.3577439
Pecatonica township,Illinois,2189,1710,Rockford,339063,$65767,15.82%,38,$86000,1410,$61,63,76.09%,$1057,45.39%,N/A,N/A,4.93%,4.85%,70.11%,Winnebago County,46.40%,46.30%,0.0%,0.59%,86.52%,3.75%,0.23%,Central Standard Time,83,29,54,63,12,60%,57%,37,58,85,52%,64%,45%,41.16,15.38,5.53,32.58%,34.73%,29.22%,39.5,20,8.1,40.5,83,687,3.5,1.28,IL-58408,42.3086172,-89.3577439
Poplar Grove,Illinois,4514,589,Rockford,339063,$104559,37.36%,37,$277000,1810,$153,17,89.35%,$1602,29.06%,N/A,N/A,6.0%,5.16%,75.44%,Boone County,39.10%,53.40%,0.0%,8.0%,80.15%,9.97%,0.86%,Central Standard Time,82,28,54,61,11,60%,57%,37,58,84,52%,64%,45%,40.75,14.38,5.99,35.1%,35.27%,34.56%,39.7,26,8.1,40.5,80,834,3.7,7.66,IL-61145,42.3692491,-88.8619582
Poplar Grove township,Illinois,4514,589,Rockford,339063,$104559,37.36%,37,$277000,1810,$153,17,89.35%,$1602,29.06%,N/A,N/A,6.0%,5.16%,75.44%,Boone County,39.10%,53.40%,0.0%,8.0%,80.15%,9.97%,0.86%,Central Standard Time,82,28,54,61,11,60%,57%,37,58,84,52%,64%,45%,40.75,14.38,5.99,35.1%,35.27%,34.56%,39.7,26,8.1,40.5,80,834,3.7,7.66,IL-61145,42.3692491,-88.8619582
Winnebago,Illinois,3323,1722,Rockford,339063,$85300,25.31%,40,$245000,2426,$101,37,91.44%,$863,40.88%,33,1113,6.05%,3.6%,70.47%,Winnebago County,46.40%,46.30%,0.54%,1.38%,94.55%,2.56%,1.14%,Central Standard Time,85,30,55,64,15,60%,57%,37,58,88,52%,64%,45%,40.68,14.66,5.88,33.86%,33.52%,34.22%,40.8,28,8.1,40.5,83,726,3.5,1.93,IL-82491,42.2670879,-89.2339701
Winnebago township,Illinois,3323,1722,Rockford,339063,$85300,25.31%,40,$245000,2426,$101,37,91.44%,$863,40.88%,33,1113,6.05%,3.6%,70.47%,Winnebago County,46.40%,46.30%,0.54%,1.38%,94.55%,2.56%,1.14%,Central Standard Time,85,30,55,64,15,60%,57%,37,58,88,52%,64%,45%,40.68,14.66,5.88,33.86%,33.52%,34.22%,40.8,28,8.1,40.5,83,726,3.5,1.93,IL-82491,42.2670879,-89.2339701
