City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Fips Code
Cerro Gordo,Illinois,1275,1811,Champaign-Urbana,225547,86,35,51,40,106,200,14,62.4,43.6,N/A,35,19,38,22.19%,$57750,3.8%,N/A,N/A,$86200,N/A,N/A,60,77.10%,0%,14%,3%,81,23 mins,3.70%,1.80%,-1.90%,Piatt County,29.20%,62.20%,0.0%,0.9%,92.9%,0.0%,1.2%,Central Standard Time,662,4,43.70%,29,N/A,30,15.6%,0.00,11,3,0,N/A,N/A,IL-12268
Cerro Gordo township,Illinois,1968,33,Champaign-Urbana,225547,86,35,51,40,105,196,14,N/A,N/A,N/A,12,20,37,N/A,$59293,N/A,N/A,N/A,$97800,N/A,N/A,60,77.50%,0%,14%,1%,81,23 mins,3.70%,1.80%,4.60%,Piatt County,29.20%,62.20%,0.0%,0.6%,93.4%,0.0%,N/A,Central Standard Time,662,4,43.80%,0,N/A,25,N/A,0.00,11,3,0,N/A,N/A,N/A
Champaign,Illinois,88288,3754,Champaign-Urbana,225547,84,33,51,41,111,194,20,62.3,43.3,9,37,42,27,49.51%,$49467,10.6%,N/A,N/A,$177500,1517,$117,39,37.70%,2%,10%,5%,61,15 mins,4.40%,2.20%,7.90%,Champaign County,54.70%,36.40%,12.4%,17.5%,61.0%,6.4%,14.2%,Central Standard Time,662,4,63.90%,50,47,65,16.8%,0.00,N/A,3,0,930,2478,IL-12385
Champaign City,Illinois,85710,3795,Champaign-Urbana,225547,84,33,51,41,111,195,20,N/A,N/A,N/A,14,29,27,49.51%,$42077,N/A,N/A,N/A,$145900,N/A,N/A,39,37.70%,3%,13%,7%,61,15 mins,4.20%,2.20%,7.90%,Champaign County,54.70%,36.40%,12.4%,17.5%,61.0%,6.4%,N/A,Central Standard Time,662,4,63.90%,57,40,68,N/A,N/A,N/A,3,N/A,N/A,N/A,IL-12411
Champaign township,Illinois,11269,609,Champaign-Urbana,225547,84,33,51,41,112,195,20,N/A,N/A,N/A,11,24,39,N/A,$69496,N/A,N/A,N/A,$195700,N/A,N/A,31,63.30%,3%,13%,8%,73,17 mins,4.20%,2.20%,6.80%,Champaign County,54.70%,36.40%,14.8%,4.3%,71.2%,6.0%,N/A,Central Standard Time,662,4,43.80%,0,0,25,N/A,0.00,10,3,0,N/A,N/A,N/A
Cisco,Illinois,284,1582,Champaign-Urbana,225547,86,35,51,40,109,196,15,62.4,43.6,9,11,19,41,14.22%,$56250,1.3%,N/A,N/A,$90100,N/A,N/A,78,85.10%,0%,15%,1%,81,23 mins,3.70%,1.80%,-8.30%,Piatt County,29.20%,62.20%,0.0%,0.7%,74.3%,0.0%,0.4%,Central Standard Time,662,4,48.10%,10,N/A,26,15.8%,0.00,10,3,0,N/A,N/A,IL-14442
Colfax township,Illinois,85,2,Champaign-Urbana,225547,85,33,52,40,109,195,19,N/A,N/A,N/A,9,15,55,N/A,$97434,N/A,N/A,N/A,$107300,N/A,N/A,55,52.50%,3%,13%,7%,79,17 mins,4.20%,2.20%,-72.90%,Champaign County,54.70%,36.40%,0.0%,0.0%,78.8%,21.2%,N/A,Central Standard Time,662,4,16.50%,0,N/A,25,N/A,0.00,10,3,0,N/A,N/A,N/A
Compromise,Illinois,1495,31,Champaign-Urbana,225547,85,33,52,40,104,195,19,N/A,N/A,N/A,11,18,41,17.29%,$62917,N/A,N/A,N/A,$140000,N/A,N/A,49,78.10%,3%,13%,7%,83,26 mins,4.20%,2.20%,16.10%,Champaign County,54.70%,36.40%,0.2%,1.3%,95.7%,2.1%,N/A,Central Standard Time,662,4,42.30%,0,N/A,26,N/A,N/A,N/A,3,N/A,N/A,N/A,IL-15976
Condit,Illinois,565,16,Champaign-Urbana,225547,85,33,52,40,107,195,19,N/A,N/A,N/A,8,14,46,N/A,$71481,N/A,N/A,N/A,$217600,N/A,N/A,46,78.50%,3%,13%,7%,83,17 mins,4.20%,2.20%,34.80%,Champaign County,54.70%,36.40%,0.0%,0.0%,98.8%,0.0%,N/A,Central Standard Time,662,4,35.50%,0,N/A,26,N/A,N/A,N/A,3,N/A,N/A,N/A,IL-16080
Crittenden,Illinois,262,7,Champaign-Urbana,225547,85,33,52,41,110,195,21,N/A,N/A,N/A,6,11,63,N/A,$70764,N/A,N/A,N/A,$218500,N/A,N/A,59,93.00%,3%,13%,7%,83,17 mins,4.20%,2.20%,-24.50%,Champaign County,54.70%,36.40%,3.4%,0.0%,93.5%,3.1%,N/A,Central Standard Time,662,4,11.80%,0,N/A,25,N/A,N/A,N/A,3,N/A,N/A,N/A,IL-17588
Cunningham,Illinois,42141,3551,Champaign-Urbana,225547,84,33,51,41,111,195,21,N/A,N/A,N/A,16,29,24,60.14%,$30834,N/A,N/A,N/A,$136700,N/A,N/A,42,31.10%,3%,13%,7%,65,15 mins,4.20%,2.20%,3.30%,Champaign County,54.70%,36.40%,19.6%,16.7%,55.1%,5.3%,N/A,Central Standard Time,662,4,72.60%,48,43,77,N/A,N/A,N/A,3,N/A,N/A,N/A,IL-18121
De Land,Illinois,468,1203,Champaign-Urbana,225547,84,33,51,40,106,196,19,62.4,43.6,N/A,15,25,37,6.14%,$49167,6.2%,N/A,N/A,$77500,N/A,N/A,57,60.60%,0%,14%,1%,82,28 mins,3.70%,1.80%,-6.00%,Piatt County,29.20%,62.20%,0.0%,0.0%,90.5%,4.1%,1.1%,Central Standard Time,662,4,55.10%,7,N/A,29,17.2%,0.00,10,3,0,N/A,N/A,IL-19200
Dix township,Illinois,458,8,Champaign-Urbana,225547,84,32,52,38,106,190,18,N/A,N/A,N/A,10,17,52,N/A,$64000,N/A,N/A,N/A,$97900,N/A,N/A,62,72.50%,1%,10%,4%,84,25 mins,4.40%,1.40%,-17.90%,Ford County,22.10%,70.00%,0.0%,0.0%,98.3%,0.0%,N/A,Central Standard Time,662,3.9,33.00%,0,N/A,25,N/A,0.00,8,2,0,N/A,N/A,N/A
Drummer,Illinois,3911,73,Champaign-Urbana,225547,84,31,53,38,107,190,18,N/A,N/A,N/A,14,28,41,26.39%,$42120,N/A,N/A,N/A,$111100,N/A,N/A,60,64.70%,1%,10%,4%,78,19 mins,4.40%,1.40%,-2.30%,Ford County,22.10%,70.00%,0.0%,0.7%,97.3%,0.3%,N/A,Central Standard Time,662,3.9,48.20%,0,N/A,25,N/A,N/A,N/A,2,N/A,N/A,N/A,IL-20799
East Bend,Illinois,686,19,Champaign-Urbana,225547,85,32,53,40,106,195,19,N/A,N/A,N/A,10,17,57,N/A,$70781,N/A,N/A,N/A,$188100,N/A,N/A,42,92.00%,3%,13%,7%,83,17 mins,4.20%,2.20%,19.50%,Champaign County,54.70%,36.40%,0.0%,0.0%,100.0%,0.0%,N/A,Central Standard Time,662,4,40.80%,0,N/A,26,N/A,N/A,N/A,3,N/A,N/A,N/A,IL-21566
Elliott,Illinois,310,502,Champaign-Urbana,225547,85,32,53,38,106,187,18,61.6,42.4,9,12,20,46,9.28%,$46667,7.5%,N/A,N/A,$68200,N/A,N/A,64,62.20%,1%,10%,5%,84,22 mins,4.40%,1.40%,-18.60%,Ford County,22.10%,70.00%,0.0%,0.0%,100.0%,0.0%,0%,Central Standard Time,662,3.9,43.90%,7,N/A,N/A,15.0%,0.00,8,2,0,N/A,N/A,IL-23425
Fisher,Illinois,1917,1404,Champaign-Urbana,225547,85,32,53,40,107,195,18,61.7,42.8,9,11,22,34,21.03%,$71136,4.6%,N/A,N/A,$133300,N/A,N/A,45,77.00%,1%,13%,7%,83,23 mins,4.20%,2.20%,-5.40%,Champaign County,54.70%,36.40%,0.1%,0.4%,97.0%,0.7%,1.4%,Central Standard Time,662,4,45.50%,29,N/A,N/A,16.6%,4.89,8,3,0,N/A,N/A,IL-26194
Foosland,Illinois,53,1884,Champaign-Urbana,225547,85,32,53,39,107,194,18,62.1,43.3,9,14,24,26,N/A,$50833,0%,N/A,N/A,$51200,N/A,N/A,67,67.60%,3%,13%,7%,83,17 mins,4.20%,2.20%,26.20%,Champaign County,54.70%,36.40%,0.0%,0.0%,97.7%,2.3%,0%,Central Standard Time,662,4,61.50%,0,N/A,N/A,12.9%,69.93,8,3,0,N/A,N/A,IL-26662
Gibson City,Illinois,3340,1439,Champaign-Urbana,225547,84,31,53,38,107,190,18,61.6,42.4,9,18,21,40,25.68%,$44544,18.7%,N/A,N/A,$91000,N/A,N/A,61,60.70%,0%,10%,5%,77,18 mins,4.40%,1.40%,3.40%,Ford County,22.10%,70.00%,0.0%,0.8%,97.2%,0.4%,0%,Central Standard Time,662,3.9,50.20%,58,N/A,62,16.3%,0.00,8,3,0,N/A,N/A,IL-29125
Gifford,Illinois,920,1986,Champaign-Urbana,225547,85,33,52,40,104,197,19,61.8,42.8,9,8,12,44,18.66%,$63472,3.8%,N/A,N/A,$123400,N/A,N/A,42,79.60%,0%,13%,9%,83,25 mins,4.20%,2.20%,6.70%,Champaign County,54.70%,36.40%,0.0%,1.3%,94.9%,3.8%,0.2%,Central Standard Time,662,4,45.60%,26,N/A,N/A,14.8%,0.00,9,3,0,N/A,N/A,IL-29145
Goose Creek,Illinois,858,15,Champaign-Urbana,225547,84,33,51,40,105,196,18,N/A,N/A,N/A,12,20,43,19.48%,$60417,N/A,N/A,N/A,$105100,N/A,N/A,60,65.50%,0%,14%,1%,82,29 mins,3.70%,1.80%,-3.60%,Piatt County,29.20%,62.20%,0.0%,0.0%,92.0%,2.4%,N/A,Central Standard Time,662,4,40.40%,1,N/A,27,N/A,N/A,N/A,3,N/A,N/A,N/A,IL-30523
Hammond,Illinois,530,587,Champaign-Urbana,225547,86,34,52,40,100,198,12,62.4,43.6,9,14,24,45,10.15%,$62750,12%,N/A,N/A,$79400,N/A,N/A,58,53.50%,0%,14%,1%,82,25 mins,3.70%,1.80%,7.50%,Piatt County,29.20%,62.20%,0.0%,0.0%,87.6%,4.1%,1.4%,Central Standard Time,662,4,46.30%,13,N/A,36,14.4%,25.64,12,3,1,N/A,N/A,IL-32499
Harwood,Illinois,633,17,Champaign-Urbana,225547,85,32,53,40,104,195,19,N/A,N/A,N/A,13,23,44,24.17%,$48750,N/A,N/A,N/A,$156800,N/A,N/A,35,57.70%,3%,12%,7%,83,22 mins,4.20%,2.20%,6.60%,Champaign County,54.70%,36.40%,0.0%,5.7%,80.9%,13.4%,N/A,Central Standard Time,662,4,50.70%,0,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,IL-33422
Hensley,Illinois,1123,37,Champaign-Urbana,225547,84,33,51,41,112,195,20,N/A,N/A,N/A,13,22,37,N/A,$55417,N/A,N/A,N/A,$143900,N/A,N/A,41,69.90%,3%,13%,7%,73,17 mins,4.20%,2.20%,-24.50%,Champaign County,54.70%,36.40%,2.9%,15.9%,80.0%,0.0%,N/A,Central Standard Time,662,4,48.40%,0,N/A,25,N/A,N/A,N/A,3,N/A,N/A,N/A,IL-34189
Homer,Illinois,1320,1367,Champaign-Urbana,225547,85,33,52,41,112,195,22,62.1,43.3,8,5,11,36,37.83%,$65347,4.5%,N/A,N/A,$105900,N/A,N/A,59,75.90%,3%,13%,7%,83,26 mins,4.20%,2.20%,26.50%,Champaign County,54.70%,36.40%,0.0%,0.0%,99.6%,0.3%,0%,Central Standard Time,662,4,39.70%,46,N/A,41,15.2%,0.00,10,3,0,N/A,N/A,IL-35814
Ivesdale,Illinois,250,361,Champaign-Urbana,225547,85,33,52,40,105,192,15,62.1,43.3,N/A,11,19,42,16.15%,$51477,7.5%,N/A,N/A,$82900,N/A,N/A,78,77.00%,3%,13%,7%,79,17 mins,4.20%,2.20%,1.60%,Champaign County,54.70%,36.40%,0.0%,0.0%,98.8%,0.0%,0%,Central Standard Time,662,4,41.60%,7,N/A,28,13.6%,0.00,11,3,1,N/A,N/A,IL-37998
Kempton,Illinois,317,1042,Champaign-Urbana,225547,85,32,53,37,103,191,20,61.6,42.4,8,11,19,43,N/A,$60703,13.3%,N/A,N/A,$43800,N/A,N/A,78,63.80%,1%,10%,4%,85,22 mins,4.40%,1.40%,-45.70%,Ford County,22.10%,70.00%,3.5%,0.0%,89.0%,1.2%,0%,Central Standard Time,662,3.9,46.60%,7,N/A,N/A,11.5%,0.00,8,2,0,N/A,N/A,IL-39441
Kerr,Illinois,241,11,Champaign-Urbana,225547,85,33,52,40,104,195,19,N/A,N/A,N/A,9,15,37,N/A,$64375,N/A,N/A,N/A,$239200,N/A,N/A,20,93.20%,3%,13%,7%,83,17 mins,4.20%,2.20%,41.80%,Champaign County,54.70%,36.40%,0.0%,0.0%,100.0%,0.0%,N/A,Central Standard Time,662,4,28.70%,2,N/A,26,N/A,N/A,N/A,3,N/A,N/A,N/A,IL-39688
Lake of the Woods,Illinois,2620,1516,Champaign-Urbana,225547,84,33,51,41,112,192,20,62.1,43.3,9,13,22,38,26.42%,$34709,18.4%,N/A,N/A,$94500,N/A,N/A,29,77.90%,3%,13%,8%,82,17 mins,4.20%,2.20%,-14.40%,Champaign County,54.70%,36.40%,0.0%,0.0%,96.1%,2.3%,0.7%,Central Standard Time,662,4,43.40%,7,N/A,31,19.8%,0.00,10,3,0,N/A,N/A,N/A
LaPlace,Illinois,128,272,Champaign-Urbana,225547,86,35,51,40,102,196,12,62.4,43.6,N/A,11,19,39,N/A,$71875,17.8%,N/A,N/A,$55100,N/A,N/A,78,54.80%,0%,15%,1%,81,23 mins,3.70%,1.80%,-10.70%,Piatt County,29.20%,62.20%,0.0%,0.0%,85.0%,0.0%,0%,Central Standard Time,662,4,36.60%,0,N/A,N/A,11.8%,0.00,11,3,0,N/A,N/A,IL-42067
Ludlow,Illinois,426,1106,Champaign-Urbana,225547,85,32,53,40,105,192,18,62.1,43.3,9,78,70,34,18.55%,$47679,9.3%,N/A,N/A,$65900,N/A,N/A,53,38.00%,3%,13%,7%,83,17 mins,4.20%,2.20%,-1.40%,Champaign County,54.70%,36.40%,1.8%,5.9%,90.0%,1.4%,2.9%,Central Standard Time,662,4,60.80%,0,N/A,N/A,12.4%,0.00,8,3,0,N/A,N/A,IL-45174
Ludlow township,Illinois,4300,117,Champaign-Urbana,225547,85,32,53,40,104,195,18,N/A,N/A,N/A,16,32,36,N/A,$45302,N/A,N/A,N/A,$102100,N/A,N/A,47,45.10%,3%,13%,8%,80,21 mins,4.20%,2.20%,-1.10%,Champaign County,54.70%,36.40%,5.3%,7.9%,69.6%,13.3%,N/A,Central Standard Time,662,4,49.40%,0,N/A,26,N/A,0.00,8,3,0,N/A,N/A,N/A
Lyman,Illinois,591,14,Champaign-Urbana,225547,85,32,53,39,111,190,21,N/A,N/A,N/A,14,24,36,21.02%,$49028,N/A,N/A,N/A,$45900,N/A,N/A,78,56.10%,1%,10%,5%,84,24 mins,4.40%,1.40%,-18.30%,Ford County,22.10%,70.00%,0.0%,0.7%,85.6%,11.0%,N/A,Central Standard Time,662,3.9,48.20%,0,N/A,25,N/A,N/A,N/A,2,N/A,N/A,N/A,IL-45252
Mahomet,Illinois,8888,856,Champaign-Urbana,225547,84,33,51,41,112,198,20,62.1,43.3,9,12,12,37,45.82%,$113871,0.7%,N/A,N/A,$200100,N/A,N/A,24,71.20%,3%,13%,12%,81,20 mins,4.20%,2.20%,18.60%,Champaign County,54.70%,36.40%,0.4%,0.0%,92.6%,4.6%,3.7%,Central Standard Time,662,4,37.30%,56,N/A,44,18.3%,0.00,10,3,0,N/A,N/A,IL-46136
Mahomet township,Illinois,13455,408,Champaign-Urbana,225547,84,33,51,41,112,195,20,N/A,N/A,N/A,10,23,37,N/A,$74332,N/A,N/A,N/A,$193700,N/A,N/A,28,74.70%,3%,13%,8%,81,21 mins,4.20%,2.20%,9.80%,Champaign County,54.70%,36.40%,0.7%,2.1%,90.5%,4.8%,N/A,Central Standard Time,662,4,36.40%,7,N/A,27,N/A,0.00,10,3,0,N/A,N/A,N/A
Mansfield,Illinois,1006,1709,Champaign-Urbana,225547,85,33,52,40,102,199,18,62.4,43.6,9,11,19,43,16.37%,$60962,6.3%,N/A,N/A,$110800,N/A,N/A,58,77.40%,0%,14%,1%,82,24 mins,3.70%,1.80%,-11.00%,Piatt County,29.20%,62.20%,0.0%,0.0%,83.8%,8.1%,0.7%,Central Standard Time,662,4,42.30%,14,N/A,N/A,16.5%,0.00,9,3,0,N/A,N/A,IL-46487
Melvin,Illinois,397,1561,Champaign-Urbana,225547,84,31,53,38,111,188,21,61.6,42.4,9,15,25,37,14.91%,$46071,27%,N/A,N/A,$52100,N/A,N/A,71,55.60%,1%,11%,5%,84,22 mins,4.40%,1.40%,-20.50%,Ford County,22.10%,70.00%,1.1%,0.0%,90.2%,6.5%,2.1%,Central Standard Time,662,3.9,42.30%,10,N/A,N/A,13.1%,0.00,8,2,0,N/A,N/A,IL-48268
Mona,Illinois,287,8,Champaign-Urbana,225547,85,32,53,37,103,190,20,N/A,N/A,N/A,11,19,43,11.43%,$54375,N/A,N/A,N/A,$65800,N/A,N/A,78,60.40%,1%,10%,5%,85,22 mins,4.40%,1.40%,-10.90%,Ford County,22.10%,70.00%,2.1%,0.0%,91.3%,3.5%,N/A,Central Standard Time,662,3.9,44.80%,0,N/A,25,N/A,N/A,N/A,2,N/A,N/A,N/A,IL-49919
Monticello,Illinois,5815,1491,Champaign-Urbana,225547,84,33,51,40,101,197,15,62.4,43.6,9,9,14,39,35.40%,$76667,4.7%,N/A,N/A,$170500,N/A,N/A,42,70.80%,2%,13%,1%,80,20 mins,3.70%,1.80%,10.40%,Piatt County,29.20%,62.20%,1.0%,2.0%,92.0%,1.5%,2%,Central Standard Time,662,4,40.70%,68,N/A,N/A,15.9%,0.00,10,3,0,N/A,N/A,IL-50244
Monticello township,Illinois,5879,122,Champaign-Urbana,225547,84,33,51,40,101,196,15,N/A,N/A,N/A,11,22,43,N/A,$66591,N/A,N/A,N/A,$168300,N/A,N/A,42,71.60%,0%,14%,1%,80,20 mins,3.70%,1.80%,0.40%,Piatt County,29.20%,62.20%,1.0%,1.9%,92.8%,1.4%,N/A,Central Standard Time,662,4,39.20%,0,N/A,29,N/A,0.00,10,3,0,N/A,N/A,N/A
Newcomb,Illinois,1245,34,Champaign-Urbana,225547,85,33,52,41,110,195,20,N/A,N/A,N/A,8,14,45,55.01%,$79167,N/A,N/A,N/A,$200700,N/A,N/A,28,80.50%,3%,13%,7%,83,17 mins,4.20%,2.20%,6.20%,Champaign County,54.70%,36.40%,0.0%,0.0%,100.0%,0.0%,N/A,Central Standard Time,662,4,31.50%,0,N/A,26,N/A,N/A,N/A,3,N/A,N/A,N/A,IL-52376
Ogden,Illinois,773,1321,Champaign-Urbana,225547,86,33,53,41,114,198,22,62.1,43.3,8,5,5,37,27.25%,$62500,2.5%,N/A,N/A,$129900,N/A,N/A,47,78.40%,0%,11%,7%,81,17 mins,4.20%,2.20%,-1.80%,Champaign County,54.70%,36.40%,0.3%,0.0%,97.4%,1.5%,0.5%,Central Standard Time,662,4,44.20%,19,N/A,32,17.9%,0.00,10,3,0,N/A,N/A,IL-55275
Ogden township,Illinois,1591,42,Champaign-Urbana,225547,86,33,53,41,114,195,22,N/A,N/A,N/A,10,17,42,N/A,$72938,N/A,N/A,N/A,$126600,N/A,N/A,46,82.00%,3%,13%,7%,81,17 mins,4.20%,2.20%,0.80%,Champaign County,54.70%,36.40%,0.4%,0.0%,97.9%,0.8%,N/A,Central Standard Time,662,4,39.80%,0,N/A,26,N/A,0.00,9,3,0,N/A,N/A,N/A
Patton,Illinois,5102,83,Champaign-Urbana,225547,85,32,53,40,105,190,18,N/A,N/A,8,14,28,43,21.69%,$49358,N/A,N/A,N/A,$83500,N/A,N/A,58,65.80%,1%,10%,5%,77,21 mins,4.40%,1.40%,-5.00%,Ford County,22.10%,70.00%,0.9%,1.8%,93.1%,3.8%,N/A,Central Standard Time,662,3.9,51.00%,0,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,IL-58122
Paxton,Illinois,4076,1395,Champaign-Urbana,225547,85,32,53,40,105,187,18,61.6,42.4,9,22,23,41,22.19%,$51716,9.5%,N/A,N/A,$86300,N/A,N/A,59,61.50%,1%,11%,4%,75,19 mins,4.40%,1.40%,-4.90%,Ford County,22.10%,70.00%,1.1%,2.0%,92.1%,4.6%,2.2%,Central Standard Time,662,3.9,54.00%,68,N/A,48,16.3%,0.00,8,2,0,N/A,N/A,IL-58239
Peach Orchard,Illinois,686,28,Champaign-Urbana,225547,84,31,53,38,111,190,21,N/A,N/A,N/A,13,23,34,18.39%,$42500,N/A,N/A,N/A,$59300,N/A,N/A,69,60.80%,1%,10%,5%,84,22 mins,4.40%,1.40%,-8.90%,Ford County,22.10%,70.00%,0.9%,0.0%,92.3%,5.1%,N/A,Central Standard Time,662,3.9,39.50%,0,N/A,25,N/A,N/A,N/A,2,N/A,N/A,N/A,IL-58317
Pella,Illinois,156,4,Champaign-Urbana,225547,85,32,53,38,109,190,19,N/A,N/A,N/A,8,14,60,N/A,$75750,N/A,N/A,N/A,$94100,N/A,N/A,60,84.40%,1%,10%,5%,85,22 mins,4.40%,1.40%,-11.40%,Ford County,22.10%,70.00%,0.0%,0.0%,100.0%,0.0%,N/A,Central Standard Time,662,3.9,18.80%,0,N/A,25,N/A,N/A,N/A,2,N/A,N/A,N/A,IL-58512
